"Country","Year","Infl","dRGDP","debtgdp","lag.debtgdp1","lag.dRGDP1","lag.debtgdp2","lag.dRGDP2","lag.debtgdp3","lag.dRGDP3"
"New Zealand",1974,11.830412,5.95260510530704,36.0475482912333,37.7758452005653,7.10437613436663,39.982280723959,4.28421210755596,43.7439918533605,5.18581721653395
"New Zealand",1975,14.77278,-1.15003808073115,35.8159067535139,36.0475482912333,5.95260510530704,37.7758452005653,7.10437613436663,39.982280723959,4.28421210755596
"New Zealand",1976,16.640842,2.43983871381976,39.3730941068009,35.8159067535139,-1.15003808073115,36.0475482912333,5.95260510530704,37.7758452005653,7.10437613436663
"New Zealand",1977,14.786735,-4.87126131320982,41.9706078824315,39.3730941068009,2.43983871381976,35.8159067535139,-1.15003808073115,36.0475482912333,5.95260510530704
"New Zealand",1978,11.212224,0.403225806451624,44.0971812713763,41.9706078824315,-4.87126131320982,39.3730941068009,2.43983871381976,35.8159067535139,-1.15003808073115
"New Zealand",1979,14.579767,2.03953067170644,44.5263955544329,44.0971812713763,0.403225806451624,41.9706078824315,-4.87126131320982,39.3730941068009,2.43983871381976
"New Zealand",1980,17.079,1.009,44.9765135699374,44.5263955544329,2.03953067170644,44.0971812713763,0.403225806451624,41.9706078824315,-4.87126131320982
"New Zealand",1981,15.451,2.961,41.629916460507,44.9765135699374,1.009,44.5263955544329,2.03953067170644,44.0971812713763,0.403225806451624
"New Zealand",1982,16.126,2.878,45.7671368079213,41.629916460507,2.961,44.9765135699374,1.009,44.5263955544329,2.03953067170644
"New Zealand",1983,7.445,-0.124,53.7529779844427,45.7671368079213,2.878,41.629916460507,2.961,44.9765135699374,1.009
"New Zealand",1984,6.129,6.858,55.591419712296,53.7529779844427,-0.124,45.7671368079213,2.878,41.629916460507,2.961
"New Zealand",1985,15.38,1.213,62.3647365399055,55.591419712296,6.858,53.7529779844427,-0.124,45.7671368079213,2.878
"New Zealand",1986,13.221,1.81,57.2912190230626,62.3647365399055,1.213,55.591419712296,6.858,53.7529779844427,-0.124
"New Zealand",1987,15.762,0.754,67.7775117708084,57.2912190230626,1.81,62.3647365399055,1.213,55.591419712296,6.858
"New Zealand",1988,6.351,-0.022,57.4385815310878,67.7775117708084,0.754,57.2912190230626,1.81,62.3647365399055,1.213
"New Zealand",1989,5.738,0.846,55.2647324845196,57.4385815310878,-0.022,67.7775117708084,0.754,57.2912190230626,1.81
"New Zealand",1990,6.091,0.056,60.6176181102362,55.2647324845196,0.846,57.4385815310878,-0.022,67.7775117708084,0.754
"New Zealand",1991,2.61,-1.677,60.2377426785127,60.6176181102362,0.056,55.2647324845196,0.846,57.4385815310878,-0.022
"New Zealand",1992,0.983,0.771,62.0285463679132,60.2377426785127,-1.677,60.6176181102362,0.056,55.2647324845196,0.846
"New Zealand",1993,1.31,5.195,58.3360979026134,62.0285463679132,0.771,60.2377426785127,-1.677,60.6176181102362,0.056
"New Zealand",1994,1.757,5.859,52.9775556544461,58.3360979026134,5.195,62.0285463679132,0.771,60.2377426785127,-1.677
"New Zealand",1995,3.746,4.337,47.2018839648897,52.9775556544461,5.859,58.3360979026134,5.195,62.0285463679132,0.771
