"year","pct","ser_num","datestop","timestop","city","sex","race","age"
2012,61,6595,20121219,1310,2,1,4,18
2012,61,6617,20121221,1600,2,1,4,24
2012,61,6637,20121222,1523,2,1,3,41
2012,61,6641,20121223,1648,2,1,3,27
2012,61,6655,20121217,1107,2,1,4,16
2012,61,6671,20121226,1530,2,1,4,52
2012,62,3699,20121002,1430,2,1,1,16
2012,62,3811,20121002,2351,2,1,3,27
2012,62,3838,20121020,1211,2,1,4,46
2012,62,3865,20121023,2335,2,1,3,24
2012,62,3882,20121015,530,2,1,3,22
2012,62,3905,20121017,409,2,1,3,21
2012,62,3935,20121016,520,2,1,3,27
2012,62,3950,20121001,1610,2,1,2,20
2012,62,3986,20121018,1700,2,1,4,22
2012,62,4000,20121025,2020,2,1,3,21
2012,62,4028,20121026,2240,2,1,1,24
2012,62,4051,20121027,2137,2,1,3,21
2012,62,4117,20121031,2105,2,1,4,41
2012,62,4129,20121013,1640,2,1,4,38
2012,62,4146,20121110,750,2,1,3,22
2012,62,4162,20121111,330,2,1,3,29
2012,62,4186,20121106,3,2,1,3,36
2012,62,4192,20121114,2224,2,1,4,17
2012,62,4220,20121115,1045,2,1,4,19
2012,62,4234,20121114,1305,2,1,3,14
2012,62,4291,20121130,1505,2,0,1,21
2012,62,4347,20121204,1610,2,1,4,23
2012,62,4403,20121127,2235,2,1,4,21
2012,62,4422,20121206,115,2,1,4,22
2012,62,4466,20121210,139,2,1,4,25
2012,62,4507,20121211,2200,2,1,3,22
2012,62,4552,20121222,13,2,1,4,33
2012,62,4554,20121220,1225,2,1,4,32
2012,62,4557,20121219,1052,2,1,3,46
2012,62,4563,20121225,920,2,1,1,23
2012,62,4565,20121227,6,2,1,2,32
2012,62,4578,20121222,7,2,1,4,41
2012,63,2953,20121005,2314,2,1,4,22
2012,63,2968,20121007,2120,2,1,1,43
2012,63,2974,20121004,2120,2,1,1,17
2012,63,2998,20121005,2115,2,1,1,16
2012,63,3000,20121005,2338,2,1,1,30
2012,63,3009,20121006,2200,2,1,1,21
2012,63,3019,20121009,2114,2,1,1,27
2012,63,3029,20121011,45,2,1,1,30
2012,63,3075,20121011,430,2,1,1,22
2012,63,3078,20121012,1930,2,1,1,17
2012,63,3107,20121012,2230,2,1,1,24
2012,63,3109,20121015,1945,2,1,4,44
2012,63,3136,20121016,1630,2,1,3,37
2012,63,3190,20121018,2335,2,1,1,32
2012,63,3217,20121015,1450,2,1,1,41
2012,63,3258,20121022,15,2,1,1,23
2012,63,3272,20121021,900,2,1,4,47
2012,63,3273,20121021,900,2,0,2,24
2012,63,3289,20121020,2050,2,1,1,16
2012,63,3292,20121019,2015,2,1,1,21
2012,63,3318,20121012,450,2,1,1,56
2012,63,3345,20121018,2000,2,1,1,15
2012,63,3382,20121031,1340,2,1,4,51
2012,63,3392,20121030,2200,2,1,1,22
2012,63,3414,20121105,1827,2,1,1,24
2012,63,3416,20121105,1827,2,1,1,45
2012,63,3437,20121112,130,2,1,4,34
2012,63,3481,20121116,2230,2,1,1,18
2012,63,3526,20121124,1042,2,1,1,54
2012,63,3531,20121112,1210,2,1,1,27
2012,63,3535,20121120,945,2,1,1,36
2012,63,3540,20121127,2110,2,1,4,17
2012,63,3544,20121128,2205,2,1,4,30
2012,63,3563,20121201,2210,2,1,1,17
2012,63,3601,20121205,1550,2,1,1,31
2012,63,3604,20121211,839,2,1,4,45
2012,63,3608,20121206,1726,2,1,1,46
2012,63,3612,20121206,1945,2,1,1,19
2012,63,3629,20121206,2130,2,1,1,27
2012,63,3641,20121207,218,2,1,1,19
2012,63,3653,20121221,2325,2,1,1,20
2012,63,3731,20121210,1539,2,1,1,27
2012,66,2738,20121005,2115,2,1,1,25
2012,66,2788,20121007,1950,2,1,2,15
2012,66,2794,20121008,40,2,1,3,30
2012,66,2795,20121009,255,2,1,4,20
2012,66,2806,20121010,1645,2,1,3,18
2012,66,2842,20121013,115,2,1,5,23
2012,66,2862,20121011,1936,2,1,1,22
2012,66,2888,20121017,1215,2,1,3,32
2012,66,2913,20121021,410,2,1,3,19
2012,66,2922,20121020,2355,2,1,4,20
2012,66,2936,20121023,2239,2,1,3,12
2012,66,2943,20121021,1735,2,1,6,19
2012,66,2962,20121003,2030,2,1,1,17
2012,66,2968,20121022,2105,2,0,3,33
2012,66,3080,20121106,1315,2,0,5,32
2012,66,3110,20121116,1200,2,1,1,19
2012,66,3142,20121124,1340,2,1,2,32
2012,66,3148,20121123,1430,2,1,3,32
2012,66,3178,20121120,55,2,1,3,24
2012,66,3247,20121130,1515,2,1,1,20
2012,66,3291,20121205,1432,2,1,5,16
2012,66,3305,20121201,20,2,1,5,19
2012,66,3317,20121208,1847,2,0,4,45
2012,66,3347,20121214,2210,2,1,3,41
2012,66,3360,20121218,140,2,1,5,29
2012,66,3364,20121208,1650,2,1,2,30
2012,66,3407,20121222,1122,2,1,3,16
2012,66,3416,20121218,2150,2,1,4,22
2012,66,3454,20121219,1430,2,1,3,29
2012,67,9648,20121005,1600,2,0,1,24
2012,67,9791,20121007,2030,2,1,1,31
2012,67,9826,20121013,40,2,1,1,26
2012,67,9899,20121015,1555,2,1,1,15
2012,67,9903,20121018,1035,2,1,1,17
2012,67,9933,20121016,2300,2,1,1,41
2012,67,9936,20121017,2,2,1,1,52
2012,67,9951,20121024,2125,2,1,1,35
2012,67,9953,20121023,2330,2,1,1,30
2012,67,9955,20121023,2205,2,1,1,42
2012,67,9976,20121021,2235,2,1,1,24
2012,67,9978,20121015,1630,2,1,1,17
2012,67,9999,20121020,2000,2,1,1,34
2012,67,10094,20121024,2115,2,1,1,22
2012,67,10106,20121020,2100,2,1,1,26
2012,67,10109,20121021,1300,2,1,1,21
2012,67,10131,20121014,2340,2,1,1,19
2012,67,10135,20121014,2340,2,0,1,18
2012,67,10149,20121026,2124,2,1,1,30
2012,67,10174,20121024,1406,2,1,1,22
2012,67,10333,20121013,35,2,1,1,33
2012,67,10334,20121013,50,2,1,1,23
2012,67,10362,20121020,2200,2,1,5,20
2012,67,10374,20121110,2250,2,1,1,28
2012,67,10376,20121111,2320,2,0,1,18
2012,67,10377,20121111,2320,2,1,1,21
2012,67,10426,20121113,2145,2,1,1,23
2012,67,10432,20121113,2145,2,1,1,24
2012,67,10457,20121115,1715,2,1,1,21
2012,67,10458,20121116,2035,2,1,2,26
2012,67,10488,20121117,2010,2,1,1,26
2012,67,10524,20121125,450,2,1,1,47
2012,67,10527,20121116,2210,2,1,1,32
2012,67,10533,20121116,2310,2,1,1,44
2012,67,10566,20121118,1200,2,1,1,16
2012,67,10622,20121123,1325,2,1,1,38
2012,67,10640,20121127,120,2,1,1,39
2012,67,10674,20121202,200,2,1,1,32
2012,67,10689,20121128,1850,2,1,1,20
2012,67,10693,20121128,2235,2,1,1,28
2012,67,10694,20121128,1214,2,1,1,37
2012,67,10728,20121128,2200,2,1,1,18
2012,67,10779,20121208,1740,2,1,1,22
2012,67,10813,20121205,2030,2,1,1,30
2012,67,10819,20121207,2155,2,1,1,23
2012,67,10917,20121219,2255,2,1,1,25
2012,67,10962,20121221,1525,2,1,1,46
2012,67,10963,20121221,1600,2,1,1,18
2012,67,10989,20121213,1215,2,1,1,19
2012,67,10995,20121217,1245,2,1,1,40
2012,67,11005,20121218,1130,2,1,5,17
2012,67,11032,20121213,2230,2,1,1,26
2012,67,11080,20121228,1600,2,1,1,20
2012,67,11087,20121228,1545,2,0,1,50
2012,67,11090,20121228,2200,2,1,1,24
2012,67,11093,20121229,1420,2,1,1,24
2012,67,11110,20121228,1425,2,1,1,38
2012,67,11130,20121231,2210,2,1,1,34
2012,67,11143,20121228,2316,2,1,1,29
2012,67,11145,20121229,2315,2,1,1,25
2012,67,11150,20121230,1300,2,1,1,16
2012,67,11154,20121223,1610,2,1,1,17
2012,67,11160,20121219,1207,2,1,1,27
2012,68,2070,20121002,2150,2,1,5,26
2012,68,2092,20121005,405,2,1,4,55
2012,68,2114,20121006,417,2,1,3,38
2012,68,2132,20121010,1030,2,1,4,36
2012,68,2171,20121015,1845,2,1,3,44
2012,68,2189,20121017,1748,2,1,4,44
2012,68,2258,20121020,10,2,1,3,45
2012,68,2310,20121112,418,2,1,1,48
2012,68,2322,20121115,1205,2,1,3,30
2012,68,2329,20121118,1325,2,1,3,33
2012,68,2418,20121129,1929,2,1,1,24
2012,68,2428,20121130,1425,2,0,4,17
2012,68,2431,20121204,1340,2,1,5,36
2012,68,2458,20121206,1925,2,1,4,20
2012,68,2473,20121211,2315,2,1,4,18
2012,68,2482,20121212,1215,2,1,4,22
2012,68,2487,20121214,1940,2,1,4,18
2012,68,2548,20121228,1300,2,1,5,23
2012,69,4149,20121008,2325,2,1,1,22
2012,69,4198,20121011,2020,2,1,1,17
2012,69,4286,20121018,2200,2,1,1,20
2012,69,4293,20121019,147,2,1,1,39
2012,69,4349,20121023,2220,2,1,1,25
2012,69,4424,20121008,1440,2,1,1,51
2012,69,4512,20121115,430,2,1,1,26
2012,69,4515,20121115,48,2,1,3,49
2012,69,4596,20121123,1250,2,1,1,51
2012,69,4601,20121126,2007,2,0,1,25
2012,69,4631,20121127,2054,2,1,1,24
2012,69,4647,20121124,2035,2,1,1,14
2012,69,4677,20121128,2115,2,1,1,50
2012,69,4722,20121129,1700,2,1,3,38
2012,69,4770,20121129,1720,2,1,1,39
2012,69,4793,20121201,1848,2,1,5,17
2012,69,4815,20121204,2222,2,1,1,25
2012,69,4856,20121210,421,2,1,1,60
2012,69,4911,20121212,228,2,1,1,18
2012,69,4916,20121212,2100,2,1,1,15
2012,69,4928,20121213,1515,2,1,1,47
2012,69,5042,20121205,850,2,1,1,44
2012,69,5059,20121216,1053,2,1,1,52
2012,69,5085,20121205,1428,2,1,1,34
2012,69,5136,20121206,1420,2,1,1,23
2012,69,5168,20121219,1450,2,1,1,27
2012,69,5184,20121219,2212,2,0,1,37
2012,69,5259,20121212,2133,2,1,1,42
2012,69,5332,20121222,2245,2,1,1,21
2012,69,5378,20121228,1330,2,1,1,17
2012,70,9490,20121001,148,2,1,1,21
2012,70,9572,20121003,115,2,1,1,21
2012,70,9582,20121003,27,2,1,2,27
2012,70,9635,20121004,2130,2,1,1,21
2012,70,9651,20121004,2355,2,1,3,31
2012,70,9668,20121005,1945,2,1,1,39
2012,70,9695,20121006,2248,2,1,1,22
2012,70,9708,20121007,102,2,1,4,19
2012,70,9715,20121007,141,2,1,1,23
2012,70,9722,20121003,45,2,1,1,22
2012,70,9747,20121007,2330,2,1,1,19
2012,70,9781,20121009,51,2,1,4,28
2012,70,9792,20121009,2120,2,1,1,16
2012,70,9815,20121010,2248,2,1,1,43
2012,70,9871,20121011,2033,2,1,1,15
2012,70,9980,20121015,2344,2,1,3,29
2012,70,10011,20121018,1245,2,1,5,26
2012,70,10026,20121018,2100,2,1,1,25
2012,70,10043,20121019,1954,2,1,1,33
2012,70,10093,20121008,1600,2,1,5,19
2012,70,10101,20121011,1430,2,1,1,16
2012,70,10108,20121015,240,2,1,1,24
2012,70,10126,20121017,50,2,1,1,25
2012,70,10141,20121017,2350,2,1,3,28
2012,70,10152,20121020,2205,2,1,1,52
2012,70,10205,20121023,1906,2,1,1,16
2012,70,10265,20121025,2313,2,1,1,39
2012,70,10275,20121026,1220,2,1,3,19
2012,70,10277,20121026,1800,2,1,3,28
2012,70,10313,20121027,2314,2,1,3,24
2012,70,10317,20121028,121,2,1,1,19
2012,70,10323,20121029,410,2,0,1,62
2012,70,10338,20121007,1900,2,1,1,99
2012,70,10443,20121109,148,2,1,1,21
2012,70,10465,20121110,140,2,1,1,19
2012,70,10530,20121113,2114,2,1,1,33
2012,70,10538,20121114,915,2,1,4,15
2012,70,10539,20121114,1515,2,1,1,20
2012,70,10552,20121115,1915,2,1,1,20
2012,70,10560,20121117,2100,2,1,4,24
2012,70,10573,20121113,2213,2,1,1,17
2012,70,10586,20121115,1900,2,1,1,15
2012,70,10602,20121115,1925,2,1,1,16
2012,70,10651,20121121,1417,2,1,1,54
2012,70,10655,20121123,2143,2,1,1,28
2012,70,10661,20121123,1734,2,1,1,17
2012,70,10686,20121108,2105,2,1,1,25
2012,70,10687,20121120,5,2,1,1,36
2012,70,10696,20121120,1641,2,1,1,26
2012,70,10817,20121130,2220,2,1,1,18
2012,70,10826,20121202,1619,2,1,1,23
2012,70,10830,20121202,1802,2,0,1,44
2012,70,10835,20121202,1835,2,1,1,26
2012,70,10855,20121203,1350,2,1,4,21
2012,70,10875,20121111,1340,2,1,3,28
2012,70,10953,20121209,1430,2,1,1,19
2012,70,10973,20121203,2030,2,1,1,0
2012,70,11018,20121130,1230,2,1,1,16
2012,70,11019,20121130,1405,2,1,1,37
2012,70,11022,20121204,2150,2,1,1,18
2012,70,11088,20121216,1658,2,1,1,34
2012,70,11110,20121217,1755,2,1,1,27
2012,70,11181,20121221,45,2,0,1,45
2012,70,11182,20121222,2040,2,1,1,19
2012,70,11191,20121222,1535,2,1,1,54
2012,70,11228,20121218,2100,2,1,1,34
2012,70,11263,20121229,420,2,1,3,22
2012,70,11290,20121221,2040,2,1,1,38
2012,70,11310,20121231,2200,2,0,1,20
2012,71,3943,20121006,1110,2,1,1,21
2012,71,3978,20121006,1735,2,1,1,16
2012,71,4057,20121014,1800,2,1,1,28
2012,71,4063,20121002,1945,2,1,1,40
2012,71,4124,20121002,1415,2,1,1,19
2012,71,4139,20121013,305,2,1,1,18
2012,71,4145,20121003,1623,2,0,1,21
2012,71,4238,20121023,1600,2,1,1,28
2012,71,4497,20121203,2148,2,1,1,23
2012,71,4522,20121129,2217,2,0,1,22
2012,71,4525,20121204,2210,2,1,1,27
2012,71,4565,20121204,1527,2,1,4,27
2012,71,4575,20121211,2100,2,1,1,56
2012,71,4625,20121212,45,2,1,1,53
2012,71,4689,20121214,1510,2,1,1,22
2012,71,4694,20121223,1600,2,1,1,40
2012,71,4806,20121228,1340,2,1,1,39
2012,71,4838,20121212,2030,2,1,1,26
2012,72,4329,20121002,111,2,1,5,21
2012,72,4542,20121018,2105,2,1,2,18
2012,72,4547,20121011,1930,2,1,3,19
2012,72,4561,20121016,2154,2,0,1,26
2012,72,4588,20121020,2115,2,1,3,21
2012,72,4657,20121023,919,2,1,1,17
2012,72,4688,20121028,2252,2,1,3,20
2012,72,4699,20121030,1912,2,1,3,23
2012,72,4787,20121103,2055,2,1,1,15
2012,72,4892,20121120,1655,2,1,4,48
2012,72,4894,20121125,2100,2,1,5,37
2012,72,4901,20121127,1620,2,1,1,16
2012,72,4947,20121128,2307,2,1,2,19
2012,72,4969,20121130,1330,2,1,3,20
2012,72,4996,20121204,1952,2,1,3,28
2012,72,4998,20121205,2354,2,1,3,22
2012,72,5116,20121229,236,2,1,1,22
2012,72,5157,20121221,1547,2,1,4,50
2012,72,5212,20121231,2122,2,1,3,18
2012,73,18267,20121001,2330,2,1,1,27
2012,73,18320,20121002,1745,2,1,1,25
2012,73,18350,20121002,2024,2,1,1,15
2012,73,18368,20121003,45,2,1,1,28
2012,73,18399,20121003,2212,2,1,1,31
2012,73,18408,20121003,1835,2,1,1,19
2012,73,18525,20121005,2125,2,0,1,14
2012,73,18526,20121005,2235,2,0,1,23
2012,73,18549,20121006,2110,2,1,1,15
2012,73,18553,20121006,1250,2,1,3,24
2012,73,18579,20121006,120,2,0,3,19
2012,73,18585,20121004,2243,2,1,1,15
2012,73,18599,20121005,110,2,1,1,19
2012,73,18634,20121006,2340,2,1,1,15
2012,73,18641,20121007,59,2,1,3,32
2012,73,18705,20121004,2255,2,0,1,18
2012,73,18710,20121006,105,2,1,1,25
2012,73,18737,20121007,120,2,1,1,24
2012,73,18750,20121008,2130,2,1,1,24
2012,73,18776,20121008,2240,2,1,1,34
2012,73,18778,20121008,1550,2,1,1,21
2012,73,18822,20121009,2240,2,1,1,45
2012,73,18843,20121010,2140,2,1,1,30
2012,73,18853,20121011,5,2,1,1,21
2012,73,18867,20121008,1430,2,1,1,30
2012,73,18878,20121009,958,2,0,1,32
2012,73,18901,20121010,2340,2,1,1,49
2012,73,18903,20121011,0,2,0,1,31
2012,73,18931,20121009,1348,2,1,1,15
2012,73,18933,20121009,1500,2,1,1,18
2012,73,18952,20121012,10,2,1,1,22
2012,73,18962,20121011,2330,2,1,1,21
2012,73,18964,20121011,2330,2,1,1,17
2012,73,18998,20121012,2132,2,1,1,48
2012,73,19132,20121012,2245,2,1,1,47
2012,73,19143,20121013,1850,2,0,1,27
2012,73,19182,20121013,2130,2,1,1,25
2012,73,19192,20121015,1446,2,0,1,15
2012,73,19199,20121015,1930,2,1,1,27
2012,73,19243,20121015,1440,2,1,1,15
2012,73,19319,20121017,1840,2,1,1,22
2012,73,19353,20121018,1430,2,1,1,21
2012,73,19368,20121007,35,2,1,2,25
2012,73,19404,20121015,1620,2,1,1,26
2012,73,19438,20121018,2040,2,1,1,19
2012,73,19461,20121019,2008,2,1,1,20
2012,73,19474,20121020,1820,2,1,1,32
2012,73,19528,20121020,250,2,1,3,16
2012,73,19541,20121020,2350,2,1,1,24
2012,73,19556,20121021,2335,2,0,1,40
2012,73,19567,20121021,2140,2,1,1,30
2012,73,19583,20121016,2350,2,1,2,29
2012,73,19586,20121016,1400,2,1,1,18
2012,73,19600,20121019,25,2,1,1,29
2012,73,19612,20121019,2220,2,0,3,31
2012,73,19664,20121023,115,2,0,1,16
2012,73,19684,20121022,1830,2,1,1,20
2012,73,19747,20121023,1600,2,1,1,20
2012,73,19775,20121024,2049,2,1,1,16
2012,73,19809,20121025,1805,2,1,1,21
2012,73,19823,20121026,310,2,1,1,25
2012,73,19842,20121026,1440,2,1,4,52
2012,73,19874,20121026,2348,2,1,1,19
2012,73,19896,20121024,2245,2,1,1,19
2012,73,19982,20121029,1345,2,1,1,33
2012,73,19990,20121030,2020,2,0,1,17
2012,73,20040,20121101,2105,2,1,1,66
2012,73,20061,20121101,2140,2,1,1,15
2012,73,20083,20121101,1640,2,1,1,20
2012,73,20087,20121025,2000,2,1,1,22
2012,73,20124,20121103,310,2,1,1,18
2012,73,20162,20121104,240,2,1,1,18
2012,73,20184,20121102,1945,2,1,1,41
2012,73,20289,20121106,933,2,1,1,51
2012,73,20308,20121105,1815,2,1,1,16
2012,73,20310,20121105,1815,2,1,1,16
2012,73,20323,20121106,2345,2,1,1,19
2012,73,20404,20121109,1530,2,1,1,17
2012,73,20411,20121107,45,2,1,2,27
2012,73,20428,20121109,1826,2,1,1,18
2012,73,20430,20121109,1845,2,1,1,17
2012,73,20435,20121109,1930,2,1,1,17
2012,73,20457,20121110,1512,2,1,1,22
2012,73,20481,20121111,200,2,1,1,15
2012,73,20539,20121110,2025,2,1,1,55
2012,73,20675,20121113,2025,2,1,1,58
2012,73,20681,20121114,2210,2,1,1,25
2012,73,20691,20121114,1815,2,0,1,21
2012,73,20736,20121116,1505,2,1,1,26
2012,73,20775,20121117,320,2,1,3,18
2012,73,20821,20121117,2149,2,0,1,17
2012,73,20895,20121113,1418,2,1,2,20
2012,73,20907,20121119,45,2,1,1,59
2012,73,20943,20121121,2225,2,1,1,17
2012,73,21016,20121124,2110,2,1,3,22
2012,73,21027,20121125,20,2,1,1,34
2012,73,21035,20121124,1305,2,1,4,26
2012,73,21087,20121120,2326,2,0,1,47
2012,73,21098,20121124,1440,2,1,1,34
2012,73,21133,20121126,2215,2,0,1,32
2012,73,21136,20121124,1200,2,1,1,24
2012,73,21147,20121116,2250,2,1,1,17
2012,73,21157,20121127,1517,2,1,1,20
2012,73,21247,20121130,1905,2,1,1,14
2012,73,21272,20121201,315,2,1,1,18
2012,73,21281,20121201,2205,2,1,1,19
2012,73,21300,20121202,2150,2,1,1,31
2012,73,21322,20121130,2350,2,1,1,27
2012,73,21327,20121202,2150,2,1,1,14
2012,73,21344,20121124,125,2,1,1,31
2012,73,21362,20121129,1550,2,1,1,15
2012,73,21366,20121202,1510,2,1,1,30
2012,73,21367,20121129,1550,2,1,1,15
2012,73,21375,20121129,1338,2,1,3,49
2012,73,21388,20121130,2304,2,1,1,14
2012,73,21397,20121202,1535,2,1,1,16
2012,73,21401,20121125,1330,2,1,1,30
2012,73,21419,20121108,1600,2,1,1,28
2012,73,21481,20121125,1453,2,1,1,22
2012,73,21524,20121201,1720,2,0,1,30
2012,73,21530,20121203,2015,2,1,1,15
2012,73,21580,20121130,2215,2,1,1,15
2012,73,21607,20121208,100,2,1,1,22
2012,73,21715,20121211,240,2,1,1,24
2012,73,21782,20121212,1925,2,1,1,35
2012,73,21840,20121213,1231,2,1,1,19
2012,73,21846,20121210,2050,2,1,1,1
2012,73,21885,20121216,230,2,1,1,44
2012,73,21987,20121218,1249,2,1,3,44
2012,73,22021,20121218,1530,2,1,1,18
2012,73,22056,20121220,2330,2,1,1,28
2012,73,22171,20121224,2126,2,1,1,33
2012,73,22190,20121225,2320,2,1,1,18
2012,73,22195,20121226,25,2,1,1,16
2012,73,22197,20121226,115,2,1,2,41
2012,73,22263,20121229,2035,2,1,1,14
2012,73,22280,20121229,108,2,1,1,27
2012,73,22283,20121228,2105,2,1,1,14
2012,73,22306,20121229,2205,2,1,1,16
2012,73,22334,20121230,253,2,1,1,33
2012,73,22365,20121222,125,2,1,1,42
2012,73,22406,20121224,1650,2,1,1,52
2012,73,22415,20121228,1945,2,1,3,37
2012,73,22430,20121229,511,2,1,1,21
2012,73,22470,20121229,2050,2,1,1,23
2012,75,20897,20121002,59,2,1,1,19
2012,75,20916,20121002,2344,2,1,1,19
2012,75,21014,20121004,2305,2,1,3,22
2012,75,21032,20121005,45,2,0,3,19
2012,75,21033,20121004,2045,2,1,1,26
2012,75,21057,20121006,1830,2,1,1,16
2012,75,21232,20121009,2035,2,1,1,25
2012,75,21258,20121009,1140,2,1,4,46
2012,75,21268,20121009,1600,2,1,1,45
2012,75,21350,20121013,100,2,1,1,18
2012,75,21369,20121010,2112,2,1,1,19
2012,75,21384,20121013,2140,2,1,1,29
2012,75,21398,20121010,2150,2,1,1,23
2012,75,21488,20121008,1359,2,1,3,26
2012,75,21500,20121003,1115,2,1,1,26
2012,75,21562,20121015,2134,2,1,1,22
2012,75,21615,20121011,2147,2,1,3,39
2012,75,21620,20121016,2148,2,1,1,26
2012,75,21624,20121015,44,2,1,3,27
2012,75,21672,20121017,2025,2,0,1,19
2012,75,21732,20121020,507,2,1,1,23
2012,75,21738,20121018,2250,2,1,3,44
2012,75,21759,20121021,2015,2,1,1,17
2012,75,21829,20121007,10,2,1,1,15
2012,75,21853,20121021,2140,2,1,1,22
2012,75,21861,20121021,1445,2,1,1,33
2012,75,21974,20121016,2030,2,0,1,21
2012,75,22020,20121023,2120,2,1,2,43
2012,75,22025,20121024,1345,2,1,1,17
2012,75,22152,20121023,2345,2,1,1,22
2012,75,22153,20121018,650,2,1,1,26
2012,75,22198,20121024,1240,2,1,1,48
2012,75,22239,20121026,2042,2,1,1,39
2012,75,22297,20121028,2038,2,1,3,29
2012,75,22301,20121028,2341,2,0,1,61
2012,75,22306,20121027,125,2,1,3,22
2012,75,22308,20121026,950,2,1,1,64
2012,75,22318,20121026,227,2,1,1,24
2012,75,22379,20121012,1140,2,1,1,21
2012,75,22456,20121027,1920,2,1,1,28
2012,75,22529,20121102,2314,2,1,3,21
2012,75,22543,20121027,415,2,1,1,43
2012,75,22561,20121106,1930,2,1,1,21
2012,75,22626,20121112,321,2,1,3,23
2012,75,22633,20121109,2120,2,1,1,17
2012,75,22647,20121110,130,2,1,1,25
2012,75,22672,20121109,2250,2,1,1,35
2012,75,22693,20121111,2120,2,1,1,21
2012,75,22712,20121111,1906,2,1,1,38
2012,75,22796,20121113,2345,2,1,1,21
2012,75,22805,20121116,1020,2,1,1,47
2012,75,22847,20121119,40,2,1,1,18
2012,75,22949,20121109,1053,2,1,1,26
2012,75,22957,20121119,1320,2,1,1,49
2012,75,22972,20121122,40,2,1,1,32
2012,75,22983,20121121,2030,2,1,1,18
2012,75,22985,20121121,2115,2,1,1,34
2012,75,23002,20121124,2130,2,1,1,26
2012,75,23057,20121125,2050,2,1,1,18
2012,75,23083,20121116,2342,2,1,1,49
2012,75,23098,20121123,330,2,1,1,20
2012,75,23140,20121125,20,2,1,1,29
2012,75,23192,20121122,1850,2,1,1,17
2012,75,23255,20121110,115,2,1,1,39
2012,75,23261,20121127,2056,2,1,1,20
2012,75,23272,20121128,222,2,1,1,27
2012,75,23273,20121127,1810,2,1,3,20
2012,75,23302,20121129,2130,2,0,3,24
2012,75,23314,20121130,515,2,1,1,47
2012,75,23320,20121128,2345,2,1,1,26
2012,75,23360,20121130,2330,2,1,1,28
2012,75,23399,20121202,2105,2,0,1,25
2012,75,23416,20121202,1900,2,1,1,21
2012,75,23432,20121202,10,2,1,1,25
2012,75,23453,20121201,2000,2,1,1,18
2012,75,23458,20121202,145,2,1,3,24
2012,75,23474,20121129,1918,2,1,1,34
2012,75,23490,20121129,1600,2,0,1,25
2012,75,23534,20121203,2142,2,1,1,29
2012,75,23580,20121201,1940,2,1,3,44
2012,75,23588,20121204,1825,2,1,1,14
2012,75,23598,20121205,2359,2,1,3,20
2012,75,23616,20121204,1200,2,1,2,31
2012,75,23617,20121205,210,2,1,1,24
2012,75,23627,20121205,2315,2,1,1,28
2012,75,23637,20121206,2018,2,0,3,42
2012,75,23651,20121206,2030,2,1,1,23
2012,75,23753,20121209,205,2,1,1,19
2012,75,23761,20121204,1455,2,1,4,38
2012,75,23777,20121209,42,2,1,1,19
2012,75,23824,20121211,310,2,1,1,29
2012,75,23841,20121210,2230,2,1,1,25
2012,75,23859,20121211,2330,2,0,1,38
2012,75,23861,20121211,2103,2,1,1,18
2012,75,23865,20121211,2300,2,1,1,26
2012,75,23878,20121212,2200,2,1,1,42
2012,75,23902,20121208,2150,2,1,1,20
2012,75,23918,20121212,1215,2,1,3,33
2012,75,23919,20121213,2120,2,1,1,24
2012,75,23930,20121214,2020,2,1,1,46
2012,75,23934,20121214,2110,2,0,1,28
2012,75,23936,20121216,120,2,1,1,39
2012,75,23979,20121216,2125,2,1,1,1
2012,75,24094,20121215,2345,2,1,1,19
2012,75,24130,20121211,2312,2,1,1,20
2012,75,24135,20121217,1749,2,1,1,15
2012,75,24141,20121202,435,2,1,3,25
2012,75,24176,20121219,2020,2,1,1,16
2012,75,24221,20121222,2305,2,0,1,25
2012,75,24264,20121215,2336,2,1,1,18
2012,75,24282,20121221,2315,2,1,1,22
2012,75,24301,20121222,2320,2,0,1,15
2012,75,24346,20121219,2210,2,1,1,32
2012,75,24384,20121223,2005,2,1,1,39
2012,75,24394,20121229,2130,2,1,1,38
2012,75,24470,20121214,1350,2,1,1,17
2012,75,24523,20121223,2130,2,1,1,55
2012,75,24528,20121228,2310,2,1,2,23
2012,75,24549,20121231,2300,2,1,1,17
2012,75,24551,20121231,1950,2,1,3,16
2012,75,24573,20121231,1900,2,1,1,19
2012,75,24583,20121227,2220,2,1,1,23
2012,75,24590,20121228,2250,2,1,1,25
2012,75,24591,20121228,2250,2,1,1,28
2012,75,24599,20121231,2256,2,1,1,23
2012,76,3671,20121004,1130,2,1,3,22
2012,76,3745,20121006,2025,2,1,1,15
2012,76,3767,20121014,2336,2,1,3,20
2012,76,3772,20121012,30,2,0,1,41
2012,76,3784,20121011,2355,2,1,1,23
2012,76,3807,20121016,1220,2,1,1,21
2012,76,3850,20121019,2037,2,1,1,32
2012,76,3871,20121022,2035,2,1,1,50
2012,76,3966,20121027,1016,2,1,3,46
2012,76,3972,20121102,1640,2,1,3,26
2012,76,4039,20121111,2145,2,1,1,16
2012,76,4077,20121102,2150,2,1,1,16
2012,76,4095,20121113,1640,2,1,1,17
2012,76,4112,20121116,1005,2,1,3,51
2012,76,4124,20121117,1824,2,1,1,25
2012,76,4138,20121116,1135,2,1,1,27
2012,76,4180,20121126,2240,2,1,1,53
