"year" "pct" "ser_num" "datestop" "timestop" "city" "sex" "race" "dob" "age"
"243072" 2012 44 8433 4242012 1812 3 1 1 12311900 19
"243087" 2012 44 8449 4252012 1700 3 1 1 12311900 18
"243099" 2012 44 8461 4152012 1005 3 1 1 12311900 30
"243103" 2012 44 8465 4182012 1940 3 1 3 12311900 18
"243108" 2012 44 8470 4202012 143 3 1 4 12311900 43
"243168" 2012 44 8531 4132012 1745 3 1 1 12311900 30
"243171" 2012 44 8534 4172012 1820 3 1 3 12311900 19
"243186" 2012 44 8549 4242012 2120 3 1 1 12311900 16
"243221" 2012 44 8584 4262012 2034 3 1 1 12311900 15
"243245" 2012 44 8608 4142012 1234 3 1 1 12311900 19
"243256" 2012 44 8619 4212012 300 3 1 3 12311900 20
"243257" 2012 44 8620 4212012 230 3 1 1 12311900 46
"243276" 2012 44 8639 4262012 1820 3 1 4 12311900 23
"243278" 2012 44 8641 4272012 943 3 1 3 12311900 27
"243297" 2012 44 8660 4252012 1515 3 1 2 12231995 16
"243331" 2012 44 8696 4302012 810 3 1 3 12041995 16
"243371" 2012 44 8745 4242012 1340 3 1 6 12311900 24
"243381" 2012 44 8757 4062012 0 3 1 1 12311900 20
"243390" 2012 44 8797 5012012 2155 3 1 2 11271974 37
"243426" 2012 44 8873 5012012 1620 3 1 3 5161971 40
"243463" 2012 44 8910 4302012 305 3 1 2 1121991 21
"243506" 2012 44 8953 4272012 1840 3 1 1 7311988 23
"243576" 2012 44 9027 4302012 1545 3 1 3 12311900 15
"243585" 2012 44 9036 4302012 1540 3 1 3 12311900 20
"243587" 2012 44 9038 4302012 1850 3 0 1 12311900 48
"243614" 2012 44 9065 4102012 1130 3 1 1 11201989 22
"243616" 2012 44 9067 5092012 1615 3 1 3 4071996 16
"243645" 2012 44 9104 4282012 2130 3 1 1 12311900 52
"243652" 2012 44 9112 5032012 1500 3 1 1 12311900 16
"243660" 2012 44 9120 5032012 1647 3 1 2 12311900 21
"243662" 2012 44 9122 5032012 1540 3 1 1 12311900 22
"243728" 2012 44 9197 4192012 1030 3 1 2 12311900 39
"243764" 2012 44 9235 5062012 1713 3 0 3 10151982 29
"243772" 2012 44 9243 5112012 510 3 1 1 12311900 27
"243847" 2012 44 9320 5112012 2043 3 1 1 12311900 22
"243848" 2012 44 9321 5112012 1555 3 1 1 12311900 16
"243887" 2012 44 9360 5152012 2048 3 0 2 12311900 30
"243889" 2012 44 9362 5102012 2200 3 1 1 12311900 50
"243932" 2012 44 9406 5082012 1253 3 1 1 12311900 22
"243942" 2012 44 9416 5132012 25 3 0 2 12311900 18
"243949" 2012 44 9423 5092012 1700 3 1 1 12311900 21
"243953" 2012 44 9427 5082012 1940 3 1 3 12311900 22
"243980" 2012 44 9455 4282012 1030 3 1 1 12311900 22
"243987" 2012 44 9462 5042012 1410 3 1 2 7121990 21
"244047" 2012 44 9522 5162012 1955 3 1 1 12311900 15
"244111" 2012 44 9586 5052012 1340 3 1 3 12201987 24
"244184" 2012 44 9659 5122012 2350 3 1 1 1211991 21
"244216" 2012 44 9691 5212012 1600 3 1 3 12311900 21
"244244" 2012 44 9720 5232012 1320 3 1 1 2081986 26
"244257" 2012 44 9733 5152012 1450 3 1 2 4181953 58
"244268" 2012 44 9744 5182012 1350 3 1 2 6251991 20
"244321" 2012 44 9797 5032012 1500 3 1 1 6291979 32
"244324" 2012 44 9800 5122012 1120 3 1 1 12311900 56
"244340" 2012 44 9816 5192012 1942 3 1 3 3201979 39
"244350" 2012 44 9826 5292012 320 3 1 2 6011961 50
"244446" 2012 44 9922 5112012 2145 3 1 3 12311900 18
"244458" 2012 44 9934 5122012 1847 3 1 3 12311900 18
"244480" 2012 44 9956 6042012 2028 3 1 6 12311900 19
"244481" 2012 44 9957 6042012 2025 3 1 3 12311900 13
"244496" 2012 44 9972 6062012 2105 3 1 1 9191967 48
"244511" 2012 44 9987 6062012 2304 3 1 1 12311900 19
"244525" 2012 44 10001 6062012 2300 3 1 1 12311900 17
"244540" 2012 44 10016 5112012 1605 3 1 1 12311900 16
"244560" 2012 44 10036 5102012 1455 3 1 2 12311900 44
"244564" 2012 44 10040 5082012 1820 3 1 1 12311900 20
"244584" 2012 44 10060 5102012 1523 3 1 3 12311900 35
"244666" 2012 44 10142 5032012 1932 3 1 3 12311900 31
"244727" 2012 44 10203 5262012 221 3 1 1 12311900 18
"244735" 2012 44 10211 5052012 1510 3 1 3 12311900 19
"244756" 2012 44 10232 5052012 1523 3 1 3 12311900 18
"244796" 2012 44 10273 6092012 2350 3 1 3 6241985 26
"244797" 2012 44 10274 6102012 40 3 1 3 8051996 17
"244815" 2012 44 10293 5262012 15 3 1 3 12311900 18
"244842" 2012 44 10320 5262012 120 3 1 2 12311900 28
"244867" 2012 44 10345 5232012 2330 3 1 2 12311900 18
"244924" 2012 44 10408 5262012 220 3 1 3 12311900 18
"244931" 2012 44 10415 6142012 1310 3 1 3 5041971 41
"244964" 2012 44 10448 5262012 1904 3 1 3 12311900 27
"244973" 2012 44 10457 5282012 2100 3 1 1 12311900 23
"244990" 2012 44 10478 6152012 1657 3 1 1 12311900 15
"245049" 2012 44 10543 4182012 2025 3 1 1 2071955 57
"245078" 2012 44 10572 6212012 420 3 1 3 12311900 24
"245116" 2012 44 10610 5142012 1615 3 1 3 12311900 20
"245144" 2012 44 10638 6082012 1115 3 1 1 12311900 18
"245166" 2012 44 10660 4142012 450 3 1 3 7131995 16
"245169" 2012 44 10663 4142012 2345 3 1 1 12311900 17
"245175" 2012 44 10670 4202012 35 3 1 3 12311900 17
"245221" 2012 44 10717 5152012 2030 3 0 3 12311900 14
"245228" 2012 44 10724 5152012 2107 3 1 3 12311900 14
"245272" 2012 44 10769 6162012 1700 3 1 2 10211988 24
"245287" 2012 44 10784 6252012 1250 3 1 1 12311900 30
"245301" 2012 44 10798 6082012 1015 3 1 3 12311900 19
"245309" 2012 44 10806 6282012 53 3 1 1 12311900 23
"245311" 2012 44 10808 6282012 2340 3 1 1 12311900 22
"245314" 2012 44 10811 6232012 1630 3 0 1 6041990 22
"245318" 2012 44 10815 6282012 2245 3 1 2 12311900 18
"245333" 2012 44 10830 6262012 1240 3 1 2 8061991 20
"245379" 2012 44 10885 6192012 1730 3 1 1 12311900 20
"245447" 2012 45 1686 4052012 2100 3 1 1 3021998 14
"245460" 2012 45 1699 4052012 133 3 1 1 8291988 22
"245506" 2012 45 1777 4102012 1840 3 0 4 12121993 18
"245539" 2012 45 1810 4132012 150 3 1 4 9241988 23
"245555" 2012 45 1826 4132012 1200 3 1 1 6201973 39
"245559" 2012 45 1830 4052012 2035 3 1 1 5011961 50
"245581" 2012 45 1852 4172012 2307 3 1 1 3041992 20
"245606" 2012 45 1877 4212012 150 3 1 3 5101986 25
"245686" 2012 45 1962 4062012 1555 3 1 3 3161991 21
"245748" 2012 45 2026 4272012 1410 3 1 1 6101994 17
"245761" 2012 45 2039 4302012 1350 3 1 3 9211990 21
"245765" 2012 45 2043 4292012 1220 3 1 1 2051956 57
"245770" 2012 45 2048 5012012 135 3 1 2 6181991 21
"245794" 2012 45 2072 5042012 332 3 1 4 1091993 21
"245856" 2012 45 2138 5082012 2015 3 1 3 9011996 15
"245873" 2012 45 2155 5092012 1415 3 1 4 11251982 29
"245881" 2012 45 2163 5102012 2110 3 1 1 5031991 21
"245882" 2012 45 2164 5102012 2230 3 1 3 12311900 29
"245887" 2012 45 2169 5132012 330 3 1 4 6291995 16
"245921" 2012 45 2203 5142012 935 3 1 3 3051995 17
"245988" 2012 45 2271 5172012 1315 3 1 1 5301993 18
"246041" 2012 45 2324 5082012 1103 3 1 2 6121990 22
"246059" 2012 45 2342 5222012 2010 3 1 4 3261992 20
"246065" 2012 45 2348 5262012 30 3 1 1 2101988 22
"246120" 2012 45 2403 5262012 2355 3 1 3 7091983 28
"246146" 2012 45 2429 5312012 120 3 1 3 3221979 33
"246159" 2012 45 2442 6012012 2340 3 1 1 12311900 19
"246192" 2012 45 2475 6052012 1920 3 1 3 9011996 15
"246194" 2012 45 2477 6052012 1920 3 1 2 11021990 21
"246208" 2012 45 2491 6022012 1920 3 1 1 9251979 32
"246211" 2012 45 2494 6062012 159 3 1 4 6051990 21
"246215" 2012 45 2498 6052012 1608 3 1 1 2211996 16
"246285" 2012 45 2569 6142012 1730 3 1 4 8191991 20
"246337" 2012 45 2623 6232012 2246 3 1 5 5011983 29
"246355" 2012 45 2641 6242012 40 3 1 3 5071974 37
"246363" 2012 45 2649 6172012 107 3 0 3 11281990 21
"246367" 2012 45 2653 6232012 2314 3 1 2 12061993 18
"246372" 2012 45 2659 6232012 2315 3 1 1 9281990 21
"246390" 2012 45 2690 6102012 2304 3 1 1 1191968 44
"246398" 2012 45 2719 6162012 2004 3 1 3 12311900 37
"246401" 2012 46 2807 4012012 1719 3 1 3 1241962 50
"246462" 2012 46 2889 4042012 445 3 1 3 5061980 21
"246497" 2012 46 2925 4072012 1445 3 1 1 4261986 25
"246531" 2012 46 2959 4082012 1705 3 0 2 1251993 19
"246548" 2012 46 2982 4102012 1820 3 1 3 10051961 50
"246585" 2012 46 3020 4142012 15 3 1 3 2011980 32
"246612" 2012 46 3051 4112012 1630 3 1 1 12061976 35
"246618" 2012 46 3057 4112012 2045 3 1 3 12131986 25
"246664" 2012 46 3112 4122012 2115 3 1 1 6121991 20
"246671" 2012 46 3127 4172012 2215 3 1 1 10051991 20
"246682" 2012 46 3138 4182012 1415 3 1 3 5311990 22
"246684" 2012 46 3140 4182012 1130 3 1 3 8241992 20
"246696" 2012 46 3152 4182012 1305 3 1 1 4021980 32
"246714" 2012 46 3170 4032012 2015 3 1 1 8151988 23
"246768" 2012 46 3224 4202012 1920 3 1 2 12221981 30
"246848" 2012 46 3305 4262012 1919 3 1 3 9021974 38
"246877" 2012 46 3334 4202012 210 3 1 1 12311900 52
"246917" 2012 46 3374 4192012 1623 3 1 1 1091991 21
"246926" 2012 46 3383 4272012 1735 3 1 3 12211989 22
"246965" 2012 46 3422 4182012 1850 3 1 3 11261980 31
"246974" 2012 46 3431 5032012 2140 3 1 1 6251964 47
"247018" 2012 46 3476 5042012 1910 3 0 1 7031994 18
"247025" 2012 46 3483 5042012 2145 3 1 3 5151986 25
"247084" 2012 46 3544 5072012 2330 3 1 1 12311900 25
"247085" 2012 46 3546 5032012 229 3 1 1 3261976 36
"247087" 2012 46 3548 4092012 45 3 1 1 2291992 20
"247114" 2012 46 3576 5112012 207 3 1 3 9271984 29
"247117" 2012 46 3579 5122012 1820 3 1 1 10191986 25
"247158" 2012 46 3621 5042012 2350 3 1 1 6171991 20
"247166" 2012 46 3629 5032012 1900 3 1 3 6111990 21
"247167" 2012 46 3630 5102012 2040 3 1 3 10261983 28
"247221" 2012 46 3685 5052012 45 3 1 1 3071995 17
"247226" 2012 46 3690 5062012 245 3 1 1 9291991 20
"247271" 2012 46 3735 5122012 1200 3 1 1 12311900 25
"247311" 2012 46 3775 5292012 1100 3 1 1 4161993 19
"247340" 2012 46 3804 6012012 200 3 1 1 8011992 19
"247363" 2012 46 3827 5242012 1210 3 1 1 9111979 32
"247365" 2012 46 3829 6032012 1705 3 1 2 11291990 22
"247426" 2012 46 3890 6072012 1750 3 1 1 7041992 20
"247469" 2012 46 3933 6092012 357 3 1 3 12311900 18
"247529" 2012 46 3993 6162012 420 3 1 2 1241990 22
"247558" 2012 46 4022 6232012 1830 3 1 1 9011982 19
"247574" 2012 46 4038 6052012 1127 3 1 1 12311900 49
"247582" 2012 46 4046 6282012 848 3 1 1 2091984 18
"247593" 2012 46 4058 6272012 1315 3 1 3 9261958 54
"247621" 2012 46 4121 6252012 220 3 1 1 7251968 43
"247660" 2012 47 2830 4042012 1340 3 1 3 7221994 17
"247672" 2012 47 2969 4022012 1855 3 1 1 1291985 27
"247699" 2012 47 2996 4032012 2131 3 1 3 1301993 19
"247770" 2012 47 3109 4062012 2210 3 1 1 3121995 17
"247831" 2012 47 3173 4072012 1900 3 1 1 12311900 27
"247852" 2012 47 3194 4102012 1635 3 1 1 12311900 16
"247854" 2012 47 3196 4072012 2340 3 1 1 5231987 24
"247934" 2012 47 3277 4122012 1228 3 1 1 1141987 25
"247944" 2012 47 3287 4122012 1229 3 1 1 9121982 29
"248067" 2012 47 3411 4162012 1924 3 1 1 10061991 21
"248151" 2012 47 3497 4182012 1840 3 1 2 12311900 24
"248170" 2012 47 3516 4212012 425 3 1 1 5211991 21
"248191" 2012 47 3537 4222012 2040 3 1 1 12311900 17
"248199" 2012 47 3545 4172012 1410 3 1 1 6011989 22
"248367" 2012 47 3718 4252012 1811 3 1 1 4271983 28
"248383" 2012 47 3734 4262012 2150 3 1 1 3131992 20
"248407" 2012 47 3758 4292012 2148 3 1 1 10101995 16
"248413" 2012 47 3764 4272012 1930 3 1 1 9151978 33
"248434" 2012 47 3785 4282012 2310 3 1 1 8101988 23
"248458" 2012 47 3809 4302012 24 3 1 1 3021980 32
"248474" 2012 47 3825 4282012 2125 3 1 1 7311994 17
"248477" 2012 47 3828 4262012 1340 3 1 1 5061950 62
"248479" 2012 47 3830 4262012 1522 3 1 1 10231987 25
"248486" 2012 47 3837 4282012 235 3 1 1 9121983 28
"248566" 2012 47 3917 4262012 825 3 1 1 9241996 15
"248575" 2012 47 3926 4262012 755 3 1 3 6171996 15
"248760" 2012 47 4113 5042012 100 3 1 3 12311900 23
"248788" 2012 47 4141 4272012 1325 3 1 1 5241967 44
"248799" 2012 47 4152 5082012 1445 3 1 1 8241988 23
"248822" 2012 47 4175 5092012 1237 3 1 1 11191978 33
"248844" 2012 47 4197 5102012 2130 3 1 1 1301980 22
"248912" 2012 47 4266 5112012 1250 3 1 3 12131995 16
"248917" 2012 47 4271 5132012 258 3 0 1 12311900 22
"248919" 2012 47 4273 5132012 2225 3 1 2 12311900 23
"248936" 2012 47 4290 5162012 2010 3 1 1 7021992 19
"248955" 2012 47 4309 5162012 1100 3 1 1 12311900 13
"248971" 2012 47 4325 5082012 1430 3 0 1 8091985 26
"249017" 2012 47 4372 5162012 820 3 1 3 2111993 18
"249055" 2012 47 4410 5182012 845 3 1 3 8171996 15
"249060" 2012 47 4415 5212012 740 3 1 3 9171995 16
"249077" 2012 47 4432 5232012 1100 3 1 1 3071997 15
"249158" 2012 47 4513 5302012 315 3 1 1 5011986 21
"249174" 2012 47 4529 5092012 1815 3 0 3 6201993 18
"249220" 2012 47 4575 5262012 1315 3 1 3 8121991 20
"249230" 2012 47 4585 5302012 725 3 1 1 7131991 14
"249232" 2012 47 4587 5302012 855 3 1 3 9171995 16
"249267" 2012 47 4622 5252012 1300 3 1 2 3181962 50
"249307" 2012 47 4662 5312012 1330 3 1 3 8151995 16
"249320" 2012 47 4675 6052012 2245 3 1 3 9251973 38
"249346" 2012 47 4702 6112012 1835 3 1 1 12311900 15
"249373" 2012 47 4729 6152012 230 3 1 1 5091997 15
"249381" 2012 47 4737 6152012 2240 3 1 1 11011992 19
"249425" 2012 47 4781 6192012 1905 3 0 1 6041963 49
"249438" 2012 47 4794 6152012 1950 3 1 1 11011977 34
"249478" 2012 47 4834 6052012 1120 3 1 3 12311900 21
"249632" 2012 47 5002 6242012 100 3 1 1 12231973 38
"249643" 2012 47 5013 6232012 2345 3 1 1 12161982 29
"249737" 2012 48 2207 4102012 1534 3 1 1 8171982 29
"249743" 2012 48 2213 4082012 930 3 1 1 1051949 63
"249778" 2012 48 2265 4122012 2050 3 1 3 12311900 45
"249822" 2012 48 2316 4102012 20 3 1 1 12311900 33
"249850" 2012 48 2353 4142012 5 3 1 1 11221994 17
"249889" 2012 48 2393 4192012 1915 3 1 3 12311900 39
"249899" 2012 48 2403 4192012 1800 3 0 1 12311900 38
"249933" 2012 48 2437 4212012 123 3 1 1 12311900 18
"249964" 2012 48 2469 4192012 750 3 1 1 4141996 18
"249965" 2012 48 2470 4202012 810 3 1 1 8141996 15
"249994" 2012 48 2500 4152012 40 3 0 6 12311900 20
"250000" 2012 48 2507 4242012 2217 3 1 3 12311900 28
"250048" 2012 48 2556 4262012 1240 3 1 3 4161986 26
"250051" 2012 48 2559 4232012 2314 3 1 3 12311900 36
"250054" 2012 48 2562 4282012 1731 3 1 2 12311900 23
"250085" 2012 48 2593 4122012 1445 3 1 3 12311900 40
"250111" 2012 48 2620 5072012 845 3 1 1 12101996 15
"250122" 2012 48 2631 5082012 750 3 1 1 7181994 18
"250172" 2012 48 2681 4292012 1720 3 1 1 12311900 36
"250265" 2012 48 2775 5112012 2200 3 1 1 3311996 16
"250275" 2012 48 2785 5132012 425 3 0 3 12311900 24
"250327" 2012 48 2838 5172012 1625 3 1 1 12311900 31
"250332" 2012 48 2843 5182012 1528 3 1 2 12311900 21
"250364" 2012 48 2875 4212012 210 3 1 3 12311900 15
"250370" 2012 48 2881 5142012 735 3 0 1 11291994 17
"250385" 2012 48 2896 5042012 1620 3 1 1 12311900 15
"250454" 2012 48 2970 5232012 805 3 1 3 5161995 17
"250462" 2012 48 2978 5212012 1700 3 1 3 8181969 42
"250473" 2012 48 2989 5242012 1635 3 1 1 12311900 50
"250493" 2012 48 3009 5262012 1115 3 1 1 12311900 29
"250536" 2012 48 3053 5262012 1800 3 1 3 6081966 46
"250566" 2012 48 3085 5302012 1410 3 1 1 8011984 26
"250605" 2012 48 3124 5212012 2150 3 1 3 7101989 21
"250610" 2012 48 3129 6042012 15 3 1 1 8121947 54
"250614" 2012 48 3133 5302012 1237 3 1 3 9191976 35
"250645" 2012 48 3164 6062012 2350 3 1 1 2171991 21
"250677" 2012 48 3197 6092012 440 3 1 3 12311900 35
"250707" 2012 48 3227 6082012 301 3 1 3 12311900 36
"250770" 2012 48 3292 6162012 1700 3 1 3 12311900 72
"250881" 2012 49 2371 4012012 300 3 1 4 11231995 16
"250892" 2012 49 2382 4022012 1803 3 1 5 9271990 21
"250956" 2012 49 2460 4062012 1720 3 0 1 8241988 23
"250960" 2012 49 2464 4072012 1142 3 1 3 9231970 41
"250999" 2012 49 2516 4102012 2010 3 1 4 10101987 24
"251108" 2012 49 2626 4072012 55 3 1 1 2081989 23
"251115" 2012 49 2636 4172012 1950 3 1 3 4241992 19
"251134" 2012 49 2655 4182012 1720 3 1 1 12311900 50
"251135" 2012 49 2656 4182012 1730 3 1 1 9091979 32
"251137" 2012 49 2658 4192012 1810 3 1 1 5241995 16
"251141" 2012 49 2662 4192012 1750 3 0 1 10211995 16
"251150" 2012 49 2671 4192012 1210 3 1 1 9191991 21
"251160" 2012 49 2685 4052012 1153 3 0 3 2161998 14
"251182" 2012 49 2707 4202012 1320 3 0 1 12161958 54
"251277" 2012 49 2803 4242012 1800 3 1 1 4151989 23
"251285" 2012 49 2811 4172012 2040 3 1 3 11091995 17
"251290" 2012 49 2816 4172012 2320 3 1 2 12281992 19
"251294" 2012 49 2820 4192012 1345 3 1 4 1231987 25
"251314" 2012 49 2840 4262012 1125 3 0 1 10161997 15
"251341" 2012 49 2867 4272012 1645 3 1 3 9131990 21
"251348" 2012 49 2874 4272012 2055 3 1 3 6151997 14
"251367" 2012 49 2893 4282012 2240 3 1 4 9161994 17
"251379" 2012 49 2905 4302012 1615 3 1 4 8061995 16
"251387" 2012 49 2913 5022012 745 3 0 4 11181996 15
"251423" 2012 49 2949 4282012 1620 3 0 3 9171993 18
"251490" 2012 49 3016 5042012 4 3 1 1 12301986 25
"251493" 2012 49 3019 5052012 735 3 1 4 9081995 16
"251497" 2012 49 3023 5072012 2007 3 0 1 10061996 15
"251545" 2012 49 3071 5092012 2240 3 1 3 1301974 38
"251563" 2012 49 3089 5112012 2120 3 1 2 2051993 19
"251569" 2012 49 3095 5112012 2120 3 1 1 10161993 18
"251613" 2012 49 3139 5152012 1411 3 1 1 12311900 18
"251640" 2012 49 3166 5162012 2159 3 1 1 2041989 22
"251662" 2012 49 3188 5172012 222 3 1 1 3161994 18
"251686" 2012 49 3212 5202012 2140 3 1 4 9241995 16
"251710" 2012 49 3236 5212012 2125 3 1 1 3161994 17
"251779" 2012 49 3305 5242012 2115 3 1 1 11091978 33
"251794" 2012 49 3320 5252012 2300 3 1 4 4071981 31
"251855" 2012 49 3381 5312012 30 3 1 4 4211929 23
"251916" 2012 49 3442 6042012 1 3 1 3 3111989 24
"251919" 2012 49 3445 5312012 2020 3 1 1 6211996 15
"251941" 2012 49 3467 6052012 2225 3 1 1 1211993 20
"251948" 2012 49 3474 6022012 1705 3 1 1 7091980 31
"251971" 2012 49 3497 6092012 1809 3 1 1 8101982 29
"252013" 2012 49 3539 6142012 1225 3 1 1 9261981 30
"252065" 2012 49 3591 6202012 1015 3 1 4 7171940 72
"252070" 2012 49 3596 6142012 210 3 1 4 11221991 20
"252071" 2012 49 3597 6212012 1915 3 1 1 11101990 17
"252101" 2012 49 3627 6232012 2330 3 1 1 1101960 52
"252176" 2012 49 3730 6252012 1635 3 1 1 4211992 20
"252190" 2012 49 3744 6292012 2018 3 1 3 4171980 32
"252252" 2012 50 669 4062012 1000 3 1 2 9101955 56
"252274" 2012 50 691 4142012 1625 3 1 3 12311900 20
"252282" 2012 50 699 4212012 155 3 0 4 10301980 31
"252294" 2012 50 713 4182012 2240 3 1 1 6261966 45
"252307" 2012 50 726 4252012 1940 3 0 1 3111995 17
"252308" 2012 50 727 4252012 1940 3 0 3 12311900 16
"252339" 2012 50 760 4042012 1000 3 1 1 1081997 15
"252378" 2012 50 801 5122012 1825 3 1 4 5041993 19
"252398" 2012 50 821 5152012 2200 3 1 3 3011992 20
"252422" 2012 50 845 5172012 1540 3 1 1 8021954 57
"252443" 2012 50 866 5222012 1425 3 1 3 5301985 26
"252482" 2012 50 905 5292012 1118 3 1 1 7101993 18
"252483" 2012 50 906 5182012 1708 3 1 2 8051993 18
"252488" 2012 50 911 5232012 1145 3 0 3 4021993 19
"252510" 2012 50 934 5312012 400 3 1 3 1281993 180
"252515" 2012 50 939 6052012 2302 3 0 2 3081995 17
"252548" 2012 50 972 6122012 1520 3 1 3 5171993 20
"252555" 2012 50 979 6082012 1215 3 1 4 6211961 49
"252613" 2012 50 1037 6152012 1620 3 1 1 12311900 20
"252730" 2012 52 4216 4052012 834 3 1 3 1051979 32
"252763" 2012 52 4249 4042012 1500 3 1 1 12071997 14
"252796" 2012 52 4284 4062012 2115 3 1 3 8191985 26
"252943" 2012 52 4432 4122012 1720 3 1 3 10291989 22
"252965" 2012 52 4454 4122012 2145 3 1 2 1081982 28
"253037" 2012 52 4534 4132012 1650 3 1 3 12231993 19
"253079" 2012 52 4593 4152012 1950 3 1 1 2211994 17
"253085" 2012 52 4599 4152012 2300 3 1 1 10301993 181
"253086" 2012 52 4600 4152012 2207 3 1 3 12061992 19
"253097" 2012 52 4611 4162012 2300 3 1 1 3031988 27
"253098" 2012 52 4612 4162012 2020 3 1 3 10041992 19
"253175" 2012 52 4690 4202012 1739 3 1 3 4301992 19
"253190" 2012 52 4705 4172012 1905 3 1 4 3281954 58
"253201" 2012 52 4716 4212012 622 3 0 3 10071983 28
"253213" 2012 52 4728 4212012 2009 3 1 1 12311900 27
"253223" 2012 52 4738 4182012 1550 3 1 3 4231991 20
"253315" 2012 52 4832 4252012 1940 3 1 3 10221992 19
"253345" 2012 52 4862 4202012 1950 3 1 1 8111958 53
"253351" 2012 52 4868 4272012 1720 3 1 3 7191990 21
"253385" 2012 52 4902 4282012 230 3 1 2 5181993 18
"253413" 2012 52 4930 4182012 1500 3 1 3 9171968 43
"253425" 2012 52 4942 4292012 1718 3 1 1 3131991 21
"253447" 2012 52 4964 4302012 1610 3 1 4 6151988 23
"253465" 2012 52 4982 4302012 1130 3 1 3 12061995 16
"253507" 2012 52 5024 4202012 2130 3 1 1 3121993 18
"253577" 2012 52 5095 5022012 2035 3 1 2 6091995 16
"253610" 2012 52 5128 5042012 1905 3 1 2 5251983 28
"253633" 2012 52 5152 5052012 2050 3 1 1 6081997 14
"253640" 2012 52 5159 5052012 1933 3 1 1 2061980 32
"253655" 2012 52 5174 4252012 225 3 1 1 12311900 65
"253658" 2012 52 5177 4252012 240 3 1 1 12311900 52
"253673" 2012 52 5192 5042012 1850 3 1 2 1091995 16
"253679" 2012 52 5198 5042012 2029 3 1 3 9251995 16
"253692" 2012 52 5211 5042012 1455 3 1 3 5251994 17
"253694" 2012 52 5213 5042012 1455 3 1 1 4161997 15
"253719" 2012 52 5238 5072012 750 3 0 3 3011999 17
"253727" 2012 52 5246 5022012 1609 3 1 4 2271996 16
"253744" 2012 52 5263 5072012 1530 3 1 1 9111997 15
"253785" 2012 52 5304 5082012 1942 3 1 1 3151988 24
"253862" 2012 52 5381 5092012 1730 3 1 3 2201977 35
"253893" 2012 52 5412 5102012 1820 3 1 3 1031985 27
"253898" 2012 52 5417 5082012 1820 3 1 3 2041967 45
"253956" 2012 52 5476 5152012 2155 3 1 3 3011987 25
"253960" 2012 52 5480 5152012 1630 3 1 2 7221972 39
"253995" 2012 52 5515 5112012 230 3 1 3 12311900 17
"254059" 2012 52 5579 5142012 2043 3 1 3 3131992 20
"254065" 2012 52 5586 5152012 2005 3 1 3 12191989 22
"254114" 2012 52 5635 5162012 2138 3 1 3 10021988 22
"254151" 2012 52 5672 5192012 113 3 0 3 7151992 19
"254152" 2012 52 5673 5192012 113 3 0 3 8201988 23
"254182" 2012 52 5703 5152012 705 3 1 3 7271970 41
"254242" 2012 52 5763 5192012 1605 3 1 1 9041989 21
"254311" 2012 52 5832 5222012 1210 3 1 2 11291996 15
"254324" 2012 52 5845 5172012 2010 3 0 3 4041995 17
"254356" 2012 52 5878 5122012 1050 3 1 2 12311900 18
"254360" 2012 52 5882 5122012 1540 3 1 1 12311900 22
"254392" 2012 52 5914 5262012 500 3 1 1 12061985 26
"254394" 2012 52 5916 5262012 430 3 1 3 7311994 17
"254416" 2012 52 5939 5282012 1533 3 1 3 5281957 55
"254433" 2012 52 5956 5282012 1858 3 1 1 3271992 20
"254466" 2012 52 5990 5292012 735 3 1 3 8171995 16
"254524" 2012 52 6048 5232012 1930 3 1 1 11291989 23
"254529" 2012 52 6053 5292012 1820 3 1 3 5301987 24
"254533" 2012 52 6057 5302012 1700 3 1 3 1011986 27
"254620" 2012 52 6145 5232012 1345 3 1 1 12311900 22
"254680" 2012 52 6205 6082012 1406 3 0 2 4141960 52
"254686" 2012 52 6211 6082012 1955 3 1 2 10111994 17
"254690" 2012 52 6215 6092012 1655 3 1 1 1051962 50
"254696" 2012 52 6221 6102012 507 3 1 1 5041973 33
"254710" 2012 52 6235 6102012 2152 3 1 1 7291989 22
"254806" 2012 52 6332 6162012 2310 3 1 1 6241992 19
"254826" 2012 52 6352 6192012 815 3 1 3 6181985 27
