"isolate" "year" "partyid" "age" "attend" "south" "income" "female" "minority"
"39830" -1 1994 7 81 5 1 1 1 0
"39831" -1 1994 7 59 1 1 4 1 0
"39832" -1 1994 5 50 3 1 4 1 1
"39833" -1 1994 6 36 3 1 3 0 0
"39834" -1 1994 7 38 1 0 3 0 0
"39835" 1 1994 6 27 3 0 4 1 0
"39836" 1 1994 5 33 1 0 3 1 0
"39837" -1 1994 6 48 1 0 3 0 0
"39838" -1 1994 6 45 2 0 4 0 0
"39839" -1 1994 7 56 3 0 3 0 0
"39840" -1 1994 5 70 5 0 1 1 1
"39841" -1 1994 7 37 1 0 1 0 0
"39842" 1 1994 6 72 1 0 1 1 0
"39843" 1 1994 7 32 4 1 5 1 0
"39844" 1 1994 7 34 1 0 2 1 1
"39845" 1 1994 6 38 1 0 3 0 0
"39846" -1 1994 6 57 5 0 2 1 0
"39847" -1 1994 5 22 5 0 3 0 0
"39848" 1 1994 6 51 2 1 4 1 0
"39849" -1 1994 7 86 5 1 4 0 0
"39850" -1 1994 7 72 1 0 3 1 0
"39851" -1 1994 7 66 5 0 4 1 0
"39853" -1 1994 7 37 1 0 3 0 0
"39854" 1 1994 6 81 1 1 3 1 0
"39855" -1 1994 5 34 4 0 4 1 0
"39856" -1 1994 5 53 1 1 4 0 0
"39857" -1 1994 6 24 4 0 2 0 0
"39858" 1 1994 6 34 1 1 3 1 0
"39859" -1 1994 6 47 3 0 4 1 0
"39860" -1 1994 6 22 5 1 1 1 1
"39861" -1 1994 5 29 5 0 4 0 0
"39862" -1 1994 6 32 1 0 3 0 0
"39863" -1 1994 7 39 1 0 3 0 0
"39864" -1 1994 6 42 2 1 4 0 0
"39865" -1 1994 5 35 3 1 3 0 0
"39866" 1 1994 6 30 4 1 4 1 0
"39867" 1 1994 6 53 3 0 4 1 0
"39868" -1 1994 5 46 5 1 5 0 0
"39869" -1 1994 5 27 5 0 2 0 1
"39870" -1 1994 5 59 5 0 4 0 0
"39871" 1 1994 5 36 1 0 3 1 0
"39874" -1 1994 7 38 1 0 3 1 0
"39875" -1 1994 5 35 4 0 4 0 1
"39876" 1 1994 7 62 2 1 3 1 0
"39877" 1 1994 5 45 2 0 4 1 0
"39878" -1 1994 7 44 4 0 5 0 0
"39880" 1 1994 7 63 1 0 4 0 0
"39882" 1 1994 7 32 1 0 5 1 0
"39884" -1 1994 6 28 5 1 3 0 0
"39885" -1 1994 5 42 3 1 4 0 0
"39886" -1 1994 5 61 4 0 3 1 1
"39887" 1 1994 6 30 5 1 4 0 1
"39888" -1 1994 7 48 1 0 4 0 0
"39889" -1 1994 6 46 1 0 1 1 1
"39890" -1 1994 6 50 5 0 2 1 0
"39915" -1 1996 2 62 1 1 2 0 0
"39916" -1 1996 3 51 1 0 3 1 1
"39917" 1 1996 3 36 3 1 3 1 0
"39918" -1 1996 3 51 1 0 4 1 0
"39919" -1 1996 1 26 2 0 5 1 0
"39920" -1 1996 3 44 4 0 4 1 0
"39921" 1 1996 3 33 2 0 3 0 0
"39922" -1 1996 2 24 5 0 3 0 0
"39923" 1 1996 1 63 1 1 1 1 1
"39924" -1 1996 2 30 4 0 4 1 0
"39925" -1 1996 2 51 5 0 2 1 0
"39926" -1 1996 1 54 1 1 5 0 0
"39927" -1 1996 2 28 4 1 4 1 0
"39928" 1 1996 3 39 3 0 4 0 0
"39929" -1 1996 4 47 4 0 3 0 0
"39930" -1 1996 3 43 5 0 3 0 0
"39931" -1 1996 1 62 1 0 4 1 0
"39932" 1 1996 1 45 4 0 2 1 1
"39933" -1 1996 2 36 4 0 3 1 0
"39934" -1 1996 4 61 1 1 5 1 0
"39935" -1 1996 4 41 1 0 3 0 1
"39936" -1 1996 3 37 3 1 3 1 0
"39937" -1 1996 3 20 5 0 1 0 0
"39938" 1 1996 3 25 5 1 2 0 0
"39939" -1 1996 1 54 5 0 3 0 0
"39940" -1 1996 4 45 4 0 1 1 1
"39941" 1 1996 4 35 5 0 3 1 0
"39942" -1 1996 3 27 4 1 4 0 1
"39944" 1 1996 3 46 5 0 2 1 0
"39945" -1 1996 3 27 5 1 3 1 0
"39946" -1 1996 4 51 5 1 3 0 0
"39947" -1 1996 4 42 5 0 2 1 0
"39949" -1 1996 3 58 1 1 2 1 1
"39950" -1 1996 4 49 5 0 5 1 0
"39952" -1 1996 2 48 3 1 1 0 0
"39953" -1 1996 1 67 4 1 1 0 1
"39954" -1 1996 4 46 5 0 1 1 0
"39956" 1 1996 4 88 5 1 1 1 0
"39957" 1 1996 1 79 1 1 1 0 0
"39958" -1 1996 1 34 3 1 2 1 1
"39959" -1 1996 3 20 1 0 1 0 0
"39960" -1 1996 2 39 5 1 2 1 0
"39961" -1 1996 3 48 5 0 3 0 0
"39962" -1 1996 2 35 3 0 3 0 0
"39963" 1 1996 2 30 5 1 2 0 1
"39964" 1 1996 4 22 5 0 3 1 0
"39965" -1 1996 2 39 5 0 4 0 1
"39966" -1 1996 2 24 4 0 3 0 0
"39968" -1 1996 2 27 3 0 4 1 0
"39969" -1 1996 2 26 3 0 3 0 1
"39970" -1 1996 3 21 5 0 3 0 1
"39971" -1 1996 2 42 1 0 4 0 1
"39972" -1 1996 3 60 3 1 3 1 1
"39973" 1 1996 2 34 5 0 3 1 1
"39974" 1 1996 4 28 5 0 3 1 0
"39975" -1 1996 3 56 1 1 2 1 1
"39976" 1 1996 2 56 4 1 2 1 0
"39977" -1 1996 2 48 3 0 4 0 0
"39978" 1 1996 1 38 1 0 3 1 1
"39979" -1 1996 3 74 1 1 2 1 0
"39980" -1 1996 2 24 4 0 2 1 0
"39981" -1 1996 1 63 1 0 1 1 0
"39982" -1 1996 1 67 1 1 1 1 1
"39983" -1 1996 4 41 5 0 4 0 0
"39984" 1 1996 1 84 1 1 3 0 0
"39985" -1 1996 2 47 5 0 4 0 0
"39986" 1 1996 1 41 4 0 4 0 0
"39987" -1 1996 4 72 5 0 1 1 0
"39988" -1 1996 1 46 5 1 1 0 1
"39989" -1 1996 3 50 3 0 4 0 1
"39991" -1 1996 3 78 2 0 2 1 0
"39992" -1 1996 2 24 4 1 1 1 1
"39993" -1 1996 3 51 3 0 3 0 1
"39994" -1 1996 1 49 4 1 4 0 1
"39995" -1 1996 1 62 1 1 1 0 0
"39996" -1 1996 1 44 1 0 3 1 1
"39997" -1 1996 3 38 4 0 3 0 0
"39999" 1 1996 1 92 1 0 1 1 0
"40000" -1 1996 2 47 5 1 5 1 0
"40001" -1 1996 3 29 4 0 4 0 0
"40002" -1 1996 3 49 5 0 3 1 1
"40003" -1 1996 1 35 5 0 3 1 0
"40004" -1 1996 3 43 5 0 5 0 0
"40005" -1 1996 2 67 4 1 1 0 1
"40006" -1 1996 1 41 4 1 4 1 0
"40007" -1 1996 3 29 3 1 3 1 0
"40008" 1 1996 3 42 4 0 2 0 0
"40009" -1 1996 1 64 4 0 4 1 0
"40010" -1 1996 4 30 5 1 1 0 1
"40012" -1 1996 1 63 1 1 3 1 1
"40013" -1 1996 1 32 5 0 3 1 0
"40014" 1 1996 2 41 4 0 4 0 0
"40015" -1 1996 2 50 5 0 2 0 0
"40016" -1 1996 4 29 2 0 3 1 0
"40017" -1 1996 2 35 5 0 4 0 0
"40018" -1 1996 1 34 3 0 4 1 0
"40019" 1 1996 2 31 5 0 3 1 0
"40020" -1 1996 4 46 5 0 4 1 0
"40021" -1 1996 2 80 1 0 2 0 0
"40024" -1 1996 1 55 1 1 2 1 1
"40025" 1 1996 2 91 5 0 1 1 0
"40026" -1 1996 3 27 3 0 3 0 0
"40027" -1 1996 2 38 4 1 5 1 0
"40028" -1 1996 2 62 2 0 4 0 0
"40029" -1 1996 2 33 2 0 4 1 0
"40030" -1 1996 3 44 4 0 4 1 0
"40031" -1 1996 3 32 1 1 4 1 0
"40032" -1 1996 3 67 5 1 2 1 1
"40033" -1 1996 1 74 4 0 1 0 1
"40035" -1 1996 1 42 4 1 3 0 0
"40036" 1 1996 2 35 5 1 3 1 0
"40037" 1 1996 4 32 5 1 2 1 1
"40038" -1 1996 4 49 4 1 3 0 0
"40039" -1 1996 1 50 5 0 2 1 0
"40040" -1 1996 3 31 1 1 4 1 0
"40041" 1 1996 2 21 2 0 4 0 0
"40042" -1 1996 1 34 4 1 3 1 0
"40043" -1 1996 2 71 4 0 2 0 0
"40044" 1 1996 1 61 1 1 1 1 1
"40045" 1 1996 1 60 2 0 1 1 1
"40046" -1 1996 4 28 5 0 3 1 0
"40047" -1 1996 1 45 5 0 4 0 0
"40048" -1 1996 1 45 5 0 4 0 0
"40049" 1 1996 2 73 5 1 1 1 1
"40050" -1 1996 1 56 5 0 2 0 0
"40051" -1 1996 1 39 5 1 3 0 0
"40052" -1 1996 1 31 5 0 3 1 1
"40053" -1 1996 2 48 3 0 4 0 0
"40054" -1 1996 1 24 5 1 1 0 1
"40056" -1 1996 2 21 2 1 2 0 1
"40057" 1 1996 1 83 3 1 2 1 1
"40060" -1 1996 1 78 5 0 2 0 0
"40062" -1 1996 2 38 5 0 4 1 1
"40063" -1 1996 1 24 2 0 2 0 1
"40064" -1 1996 1 71 1 1 1 1 0
"40065" -1 1996 3 43 3 0 3 0 1
"40068" -1 1996 1 29 2 0 2 1 0
"40069" 1 1996 3 23 4 0 2 0 0
"40070" -1 1996 1 85 5 1 3 1 0
"40071" -1 1996 4 71 4 0 2 0 0
"40072" 1 1996 4 62 1 0 3 0 0
"40073" -1 1996 4 40 3 1 3 0 0
"40074" -1 1996 2 41 5 0 3 1 0
"40075" -1 1996 1 59 3 1 4 0 1
"40076" 1 1996 1 69 5 0 1 1 0
"40077" -1 1996 1 37 1 1 3 1 0
"40078" 1 1996 3 27 5 0 1 0 0
"40079" -1 1996 1 76 3 0 2 0 1
"40082" -1 1996 3 44 2 0 4 1 0
"40083" -1 1996 2 34 2 1 4 1 0
"40084" -1 1996 4 27 4 0 3 0 1
"40086" 1 1996 3 88 5 0 1 1 1
"40087" -1 1996 2 84 5 1 1 0 0
"40089" -1 1996 3 39 5 0 5 0 0
"40090" 1 1996 3 76 2 0 3 0 0
"40091" 1 1996 4 31 4 1 1 0 1
"40092" 1 1996 3 33 1 0 5 1 1
"40093" 1 1996 1 72 2 0 1 1 0
"40094" -1 1996 2 46 3 0 3 0 0
"40095" 1 1996 2 35 4 1 3 0 1
"40096" 1 1996 1 77 2 0 2 1 1
"40097" 1 1996 1 33 1 1 1 1 1
"40098" 1 1996 2 46 4 1 2 1 0
"40099" -1 1996 2 33 2 1 3 1 1
"40100" -1 1996 1 43 1 1 4 0 1
"40101" -1 1996 3 37 5 1 4 0 0
"40102" -1 1996 3 39 1 0 4 1 0
"40103" -1 1996 1 78 1 1 2 0 0
"40104" -1 1996 3 35 3 1 3 0 1
"40105" -1 1996 2 60 4 0 1 0 0
"40106" 1 1996 3 30 5 0 5 1 0
"40107" 1 1996 1 45 4 0 4 1 0
"40108" -1 1996 1 58 1 1 3 0 1
"40109" 1 1996 2 64 5 0 3 0 0
"40110" -1 1996 2 47 4 1 3 0 0
"40112" 1 1996 3 47 4 0 4 0 0
"40113" -1 1996 3 58 5 0 4 1 0
"40114" 1 1996 3 47 1 1 4 0 1
"40116" -1 1996 2 67 4 0 2 1 0
"40117" 1 1996 1 23 1 0 3 1 1
"40118" -1 1996 2 48 5 0 4 0 0
"40119" -1 1996 3 34 2 1 1 1 1
"40120" -1 1996 4 48 5 1 5 0 0
"40122" -1 1996 4 64 5 0 3 0 1
"40123" -1 1996 1 46 1 0 3 1 1
"40124" -1 1996 1 36 2 1 4 0 0
"40125" -1 1996 1 67 1 1 2 1 0
"40126" 1 1996 4 63 5 0 3 0 0
"40127" 1 1996 2 65 5 0 2 0 0
"40128" -1 1996 3 27 1 0 1 1 0
"40129" -1 1996 1 76 5 0 3 1 0
"40130" 1 1996 2 19 3 0 1 1 1
"40131" -1 1996 2 69 4 0 3 0 0
"40132" -1 1996 1 68 1 1 3 1 0
"40133" -1 1996 2 37 5 0 3 1 0
"40134" -1 1996 3 25 4 1 1 0 0
"40135" 1 1996 4 40 4 1 4 1 0
"40136" -1 1996 1 69 1 0 2 1 0
"40137" -1 1996 2 25 4 0 3 1 0
"40138" -1 1996 3 71 1 0 3 1 0
"40139" -1 1996 1 25 3 1 3 1 1
"40140" -1 1996 4 21 1 1 3 1 1
"40141" -1 1996 3 26 5 0 3 0 1
"40142" -1 1996 3 53 5 0 5 0 0
"40143" -1 1996 2 61 1 0 3 0 0
"40144" -1 1996 4 40 2 0 2 1 0
"40146" 1 1996 2 56 3 1 3 1 1
"40147" -1 1996 2 22 5 0 3 1 1
"40148" -1 1996 1 70 1 1 2 0 1
"40149" -1 1996 3 45 5 0 4 0 0
"40151" 1 1996 2 38 4 1 2 1 0
"40152" -1 1996 3 29 5 1 2 1 1
"40153" 1 1996 4 30 4 0 1 1 1
"40154" 1 1996 3 32 1 1 2 1 1
"40155" -1 1996 3 67 5 0 3 1 0
"40156" -1 1996 1 25 5 0 3 0 0
"40157" -1 1996 4 49 1 0 3 1 1
"40158" 1 1996 4 63 1 0 1 1 0
"40159" -1 1996 1 49 5 1 2 0 0
"40161" 1 1996 2 24 5 1 1 1 1
"40162" -1 1996 2 48 2 0 3 1 0
"40163" -1 1996 3 24 4 0 2 0 0
"40164" 1 1996 2 70 3 0 3 1 1
"40165" -1 1996 2 48 5 0 3 1 0
"40166" -1 1996 2 56 4 0 4 0 0
"40168" 1 1996 2 25 1 0 3 1 0
"40169" -1 1996 4 79 1 0 3 1 0
"40170" 1 1996 3 80 5 0 1 1 0
"40171" 1 1996 3 45 5 1 2 1 0
"40173" -1 1996 1 79 1 1 2 1 0
"40174" -1 1996 3 30 3 1 1 1 1
"40175" -1 1996 3 40 5 1 5 1 0
"40176" 1 1996 1 58 5 0 4 1 0
"40177" -1 1996 1 58 5 0 3 1 0
"40178" 1 1996 3 42 2 1 4 0 0
"40179" -1 1996 3 20 5 0 3 1 0
"40180" -1 1996 2 21 4 1 3 1 0
"40181" 1 1996 3 25 5 1 3 0 1
"40182" -1 1996 4 23 3 1 3 1 1
"40183" -1 1996 2 58 1 0 1 1 1
"40184" -1 1996 3 20 3 1 1 1 0
"40185" -1 1996 4 59 5 0 3 1 0
"40188" -1 1996 3 66 5 0 1 0 0
"40189" -1 1996 1 70 1 1 1 0 1
"40190" -1 1996 3 54 5 0 3 1 0
"40191" -1 1996 4 40 1 0 4 0 0
"40192" -1 1996 1 30 2 0 3 0 0
"40195" -1 1996 3 75 1 0 3 1 0
"40196" 1 1996 1 40 3 0 1 1 1
"40197" -1 1996 1 32 4 1 2 1 1
"40198" 1 1996 4 35 4 0 4 0 0
"40199" -1 1996 2 81 1 0 3 0 0
"40200" 1 1996 4 25 5 0 1 1 0
"40201" -1 1996 4 77 3 0 3 1 0
"40203" 1 1996 2 33 4 0 1 1 0
"40204" -1 1996 3 24 3 1 3 1 0
"40205" -1 1996 2 34 3 0 4 0 1
"40206" -1 1996 2 34 5 0 3 1 0
"40207" -1 1996 2 30 3 0 3 0 1
"40208" -1 1996 2 48 1 0 3 0 0
"40209" -1 1996 1 69 2 0 3 1 0
"40212" -1 1996 3 41 5 0 3 1 0
"40213" -1 1996 2 86 1 0 4 0 0
"40214" -1 1996 1 47 3 1 2 1 1
"40215" 0 1996 1 29 5 0 3 0 0
"40216" -1 1996 1 29 4 0 3 1 0
"40217" 1 1996 1 72 5 0 1 0 1
"40218" -1 1996 1 41 1 1 2 1 1
"40219" -1 1996 2 45 5 1 3 1 0
"40221" -1 1996 3 21 4 0 3 1 1
"40222" -1 1996 3 32 3 0 1 1 1
"40223" -1 1996 2 26 5 1 2 1 1
"40224" -1 1996 1 67 1 1 3 1 0
"40226" 1 1996 2 45 3 0 3 0 0
"40227" -1 1996 2 67 4 0 4 1 0
"40228" -1 1996 1 63 5 1 1 1 1
"40229" 1 1996 1 64 1 0 3 1 0
"40230" 1 1996 2 34 5 0 3 1 0
"40232" -1 1996 3 29 5 0 3 1 0
"40233" -1 1996 1 38 5 1 3 1 1
"40234" 1 1996 2 34 1 1 3 0 1
"40235" -1 1996 2 68 5 0 3 0 0
"40236" 1 1996 1 76 3 0 2 0 0
"40237" -1 1996 3 24 4 1 3 1 0
"40238" -1 1996 2 19 2 0 2 0 0
"40239" 1 1996 2 31 5 0 1 0 0
"40240" -1 1996 3 37 2 0 1 1 0
"40241" 1 1996 3 43 5 0 2 1 0
"40242" -1 1996 3 58 3 0 4 0 1
"40243" -1 1996 4 73 3 0 1 1 0
"40244" -1 1996 2 66 1 1 1 1 0
"40245" 1 1996 3 42 4 1 4 0 0
"40246" 1 1996 1 53 1 0 3 0 0
"40247" -1 1996 4 49 5 1 5 0 0
"40248" -1 1996 3 42 5 0 3 0 0
"40249" -1 1996 1 62 3 0 3 0 1
"40250" 1 1996 2 77 3 1 1 0 1
"40251" -1 1996 1 27 5 0 1 1 0
"40252" 1 1996 1 34 5 1 1 1 1
"40253" -1 1996 2 28 5 0 1 0 1
"40254" -1 1996 1 22 4 0 1 1 1
"40255" -1 1996 1 81 5 1 1 1 0
"40256" -1 1996 2 32 2 0 4 1 0
"40257" -1 1996 4 29 3 0 3 1 0
"40258" 1 1996 1 38 5 1 3 1 0
"40259" -1 1996 1 35 2 0 3 1 1
"40260" -1 1996 3 61 5 0 2 1 0
"40261" -1 1996 2 48 4 0 4 0 0
"40262" -1 1996 1 34 5 0 1 0 1
"40263" -1 1996 2 30 2 1 3 1 1
"40264" -1 1996 1 57 1 0 2 1 0
"40265" -1 1996 2 41 2 0 3 0 0
"40266" 1 1996 2 76 1 0 3 1 0
"40267" -1 1996 2 40 4 0 3 0 0
"40268" -1 1996 2 43 3 0 3 1 0
"40269" -1 1996 3 48 5 0 4 1 0
"40270" 1 1996 4 41 5 1 4 0 0
"40271" -1 1996 3 72 5 0 2 1 1
"40272" -1 1996 3 28 4 1 3 0 0
"40273" -1 1996 3 30 3 0 2 1 0
"40274" -1 1996 4 44 5 0 3 0 0
"40275" -1 1996 2 31 3 1 1 1 1
"40276" -1 1996 3 26 4 0 1 1 1
"40277" -1 1996 1 35 5 0 2 1 0
"40278" -1 1996 3 38 3 0 5 0 0
"40279" -1 1996 1 76 4 0 3 1 0
"40280" -1 1996 2 24 3 1 1 1 0
"40281" -1 1996 3 37 5 0 3 1 0
"40282" -1 1996 3 43 1 0 4 0 0
"40283" -1 1996 2 22 3 1 3 1 0
"40284" -1 1996 2 42 5 0 3 0 1
"40285" -1 1996 1 72 1 0 2 0 0
"40287" -1 1996 3 55 5 0 4 0 0
"40288" -1 1996 2 42 5 0 3 1 0
"40289" 1 1996 2 20 5 0 1 1 0
"40290" -1 1996 3 34 4 0 5 1 0
"40291" -1 1996 2 35 5 0 3 1 1
"40294" -1 1996 1 84 5 0 1 0 1
"40296" -1 1996 1 35 3 0 4 0 0
"40297" -1 1996 1 49 1 1 1 0 0
"40299" -1 1996 3 31 5 1 3 0 1
"40300" -1 1996 1 65 1 0 3 1 1
"40301" -1 1996 1 71 1 0 3 1 0
"40302" -1 1996 1 39 4 0 4 1 0
"40303" -1 1996 1 57 3 0 3 1 0
"40304" 1 1996 1 61 5 0 1 1 0
"40305" -1 1996 2 51 1 0 4 1 0
"40306" 1 1996 3 31 3 1 1 0 1
"40307" -1 1996 2 51 4 0 2 1 1
"40308" -1 1996 2 57 5 0 4 1 0
"40309" -1 1996 2 26 2 0 4 0 0
"40310" -1 1996 1 62 2 1 3 0 1
"40311" -1 1996 3 25 2 1 2 1 1
"40312" 1 1996 3 71 1 0 1 1 1
"40313" -1 1996 3 63 2 0 5 0 1
"40314" -1 1996 2 22 1 1 1 1 1
"40315" -1 1996 3 43 5 0 3 1 0
"40316" 1 1996 1 83 5 0 1 1 0
"40317" -1 1996 2 33 2 0 3 0 1
"40318" -1 1996 3 37 3 0 4 1 0
"40319" -1 1996 1 84 5 0 1 1 0
"40320" -1 1996 2 36 4 0 3 1 0
"40321" 1 1996 2 41 2 0 3 1 0
"40322" -1 1996 1 52 3 0 2 1 0
"40323" -1 1996 2 43 4 0 3 1 0
"40324" 0 1996 4 82 1 0 2 0 0
"40325" -1 1996 3 37 2 0 4 1 0
"40326" -1 1996 2 59 1 1 3 0 1
"40327" 1 1996 1 48 5 1 1 0 1
"40328" -1 1996 1 48 5 0 4 1 0
"40329" -1 1996 2 75 2 0 3 0 0
"40330" -1 1996 2 70 5 0 3 1 0
"40331" -1 1996 3 46 4 0 3 0 0
"40333" 1 1996 2 48 2 0 3 1 0
"40334" -1 1996 1 70 5 0 3 1 0
"40335" -1 1996 1 29 5 0 3 1 0
"40336" -1 1996 2 41 4 1 3 0 0
"40337" -1 1996 1 48 5 1 5 1 1
"40338" 1 1996 1 46 3 1 3 0 1
"40339" -1 1996 1 35 4 1 3 1 0
"40340" -1 1996 1 70 5 1 2 1 0
"40341" -1 1996 1 25 5 1 2 0 0
"40343" -1 1996 3 20 4 0 2 0 0
"40344" 1 1996 2 55 4 0 3 1 0
"40345" -1 1996 2 59 1 0 1 1 1
"40346" 1 1996 2 28 4 1 1 1 1
"40347" -1 1996 3 47 5 0 4 0 0
"40348" -1 1996 3 24 3 1 1 1 1
"40349" -1 1996 1 43 4 0 1 1 0
"40350" 1 1996 2 62 5 1 2 1 1
"40351" -1 1996 2 83 3 0 2 1 0
"40353" -1 1996 2 49 1 1 3 1 0
"40354" -1 1996 3 43 2 0 1 0 0
"40355" -1 1996 2 43 4 0 4 0 0
"40356" -1 1996 1 72 5 0 3 1 0
"40357" -1 1996 2 61 3 0 2 0 0
"40358" -1 1996 2 47 5 0 2 1 0
"40359" -1 1996 1 59 1 0 2 1 0
"40360" -1 1996 1 50 5 0 3 0 0
"40361" -1 1996 1 76 1 0 2 1 0
"40362" -1 1996 2 55 2 1 2 0 0
"40363" -1 1996 2 27 4 1 3 0 0
"40364" -1 1996 1 67 3 0 2 0 1
"40366" -1 1996 1 39 4 1 3 1 0
"40367" -1 1996 1 38 4 0 4 0 1
"40368" -1 1996 1 57 5 0 3 1 0
"40369" -1 1996 1 32 2 0 4 1 0
"40371" -1 1996 3 34 1 0 4 0 1
"40372" -1 1996 3 46 3 0 5 0 1
"40373" 1 1996 3 25 2 1 4 0 0
"40374" -1 1996 1 38 3 0 4 1 1
"40375" -1 1996 1 38 1 1 4 0 1
"40376" -1 1996 3 36 5 0 3 0 0
"40377" -1 1996 4 47 5 0 4 1 0
"40378" 1 1996 1 27 5 0 3 1 0
"40379" 1 1996 1 27 4 0 2 1 0
"40380" -1 1996 1 36 3 0 5 1 0
"40381" -1 1996 3 57 1 1 4 0 0
"40383" -1 1996 3 29 5 0 3 0 1
"40384" -1 1996 1 51 4 0 3 0 1
"40385" -1 1996 2 64 4 1 1 1 0
"40387" -1 1996 1 61 1 1 2 1 1
"40388" -1 1996 1 47 1 1 2 1 1
"40389" -1 1996 1 39 1 0 3 1 1
"40390" -1 1996 4 69 2 1 1 0 1
"40391" -1 1996 2 44 4 0 5 0 0
"40392" -1 1996 2 66 4 1 2 0 1
"40393" 1 1996 3 74 1 0 3 0 0
"40394" 1 1996 1 24 2 1 2 1 1
"40395" -1 1996 4 27 5 0 2 1 1
"40396" 1 1996 1 28 5 1 1 1 1
"40397" -1 1996 2 36 4 0 3 1 0
"40398" 1 1996 3 73 4 0 3 1 0
"40400" -1 1996 2 32 5 0 4 1 0
"40401" -1 1996 1 47 1 1 1 0 1
"40402" -1 1996 1 55 1 0 4 1 0
"40403" -1 1996 1 62 4 0 3 1 0
"40404" 1 1996 2 79 2 0 2 0 1
"40405" 1 1996 2 53 2 1 2 1 0
"40406" -1 1996 1 30 5 1 2 1 0
"40408" -1 1996 2 48 5 1 4 0 0
"40409" -1 1996 2 57 1 1 4 1 0
"40410" -1 1996 2 32 5 0 3 0 0
"40411" 1 1996 4 69 1 0 3 1 0
"40412" -1 1996 1 34 4 1 3 0 0
"40413" -1 1996 1 76 5 0 4 1 0
"40414" -1 1996 2 65 5 0 3 1 0
"40415" -1 1996 3 22 5 0 1 1 0
"40416" -1 1996 1 70 1 0 3 0 0
"40417" -1 1996 3 32 1 0 2 1 0
"40418" 1 1996 3 29 3 0 4 1 0
"40419" -1 1996 3 26 3 1 1 1 1
"40420" -1 1996 1 25 4 0 4 0 0
"40421" -1 1996 3 33 4 1 4 0 0
"40422" -1 1996 3 27 5 0 3 0 0
"40423" -1 1996 1 29 3 0 4 1 0
"40424" -1 1996 1 49 3 0 4 1 0
"40425" -1 1996 4 44 1 0 3 1 0
"40426" -1 1996 2 32 4 0 1 0 0
"40427" 1 1996 3 31 4 0 3 0 0
"40428" -1 1996 2 35 5 0 3 0 0
"40429" -1 1996 1 82 5 1 1 1 1
"40430" -1 1996 4 55 1 0 2 1 0
"40431" -1 1996 2 57 4 1 3 0 1
"40432" -1 1996 2 36 5 1 3 0 1
"40433" -1 1996 4 45 5 1 3 0 1
"40434" -1 1996 1 56 1 0 4 0 1
"40436" -1 1996 4 44 5 1 1 1 1
"40437" -1 1996 3 20 5 1 1 1 0
"40438" 1 1996 1 41 4 0 2 0 1
"40439" 1 1996 3 50 2 0 3 0 0
"40440" 1 1996 2 41 5 0 3 1 0
"40441" -1 1996 2 58 5 1 3 1 1
"40442" -1 1996 2 32 5 0 4 0 0
"40443" -1 1996 2 55 4 0 4 1 0
"40444" -1 1996 2 70 5 1 2 1 0
"40445" -1 1996 1 70 2 1 2 1 0
"40446" -1 1996 1 77 1 1 3 0 0
"40447" 1 1996 1 73 1 1 1 1 1
"40448" -1 1996 2 34 2 0 3 0 0
"40449" -1 1996 4 36 5 0 4 1 0
"40450" -1 1996 3 42 1 0 3 1 0
"40451" 1 1996 2 37 2 0 3 0 1
"40452" 1 1996 2 57 1 1 2 1 1
"40453" -1 1996 2 40 5 0 3 0 0
"40454" -1 1996 2 18 3 1 1 1 0
"40455" -1 1996 4 40 1 0 4 1 0
"40456" -1 1996 2 35 2 0 3 0 0
"40457" -1 1996 3 76 3 0 1 0 0
"40458" -1 1996 1 35 3 1 2 1 1
"40459" -1 1996 1 74 2 1 1 1 0
"40460" 1 1996 3 65 1 0 1 1 0
"40461" -1 1996 2 56 2 0 4 0 0
"40462" -1 1996 3 27 2 0 3 1 1
"40463" -1 1996 1 29 5 0 3 1 0
"40464" -1 1996 3 83 1 1 3 1 0
"40465" 1 1996 3 63 4 0 1 1 0
"40466" -1 1996 2 30 3 1 4 0 0
"40467" 1 1996 2 46 4 0 1 1 0
"40468" 1 1996 2 53 5 0 4 0 0
"40469" -1 1996 2 32 2 1 3 1 1
"40470" -1 1996 1 74 1 0 3 0 0
"40471" 1 1996 3 69 1 0 1 0 0
"40472" -1 1996 1 53 5 0 3 0 0
"40473" -1 1996 1 69 1 1 1 1 0
"40475" -1 1996 1 41 3 0 3 0 0
"40476" -1 1996 2 42 3 1 4 0 0
"40477" -1 1996 3 22 3 1 3 1 1
"40478" 1 1996 2 55 5 0 3 0 0
"40479" 1 1996 1 21 4 0 3 1 1
"40480" -1 1996 2 32 4 0 3 1 1
"40481" -1 1996 3 74 4 0 3 1 0
"40482" -1 1996 2 72 5 0 1 0 1
"40483" -1 1996 3 87 5 0 3 1 0
"40484" -1 1996 2 32 5 0 3 0 0
"40485" 1 1996 2 84 5 0 1 1 0
"40486" -1 1996 2 24 4 0 1 1 0
"40487" 1 1996 2 34 1 1 3 1 1
"40488" -1 1996 1 51 1 1 3 1 1
"40489" 1 1996 2 35 4 0 3 1 0
"40491" -1 1996 2 43 1 0 3 0 1
"40492" -1 1996 1 72 1 0 4 1 0
"40493" 1 1996 2 72 5 0 2 1 0
"40494" 0 1996 2 55 1 0 3 1 0
"40495" -1 1996 2 73 3 1 1 1 1
"40496" -1 1996 2 20 3 0 1 1 0
